# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=18011996
# chain_id=3
# iter=600
# warmup=200
# save_warmup=1
# thin=1
# refresh=10
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=Simulations/simulation_3/chain_data_nngp_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa_beta_mu.1.1,alfa_beta_mu.1.2,alfa_beta_mu.1.3,alfa_beta_mu.1.4,alfa_beta_mu.1.5,alfa_beta_mu.1.6,alfa_beta_sigma.1.1,alfa_beta_sigma.1.2,alfa_beta_sigma.1.3,alfa_beta_sigma.1.4,alfa_beta_sigma.1.5,alfa_beta_sigma.1.6,alfa_beta_lambda_1.1.1,alfa_beta_lambda_1.1.2,alfa_beta_lambda_1.1.3,alfa_beta_lambda_1.1.4,alfa_beta_lambda_1.1.5,alfa_beta_lambda_1.1.6,alfa_beta_lambda_2.1.1,alfa_beta_lambda_2.1.2,alfa_beta_lambda_2.1.3,alfa_beta_lambda_2.1.4,alfa_beta_lambda_2.1.5,alfa_beta_lambda_2.1.6,alfa_beta_theta.1.1,alfa_beta_theta.1.2,alfa_beta_theta.1.3,alfa_beta_theta.1.4,alfa_beta_theta.1.5,alfa_beta_theta.1.6,beta_mu.1.1,beta_mu.1.2,beta_mu.1.3,beta_mu.1.4,beta_mu.1.5,beta_mu.1.6,beta_sigma.1.1,beta_sigma.1.2,beta_sigma.1.3,beta_sigma.1.4,beta_sigma.1.5,beta_sigma.1.6,beta_lambda_1.1.1,beta_lambda_1.1.2,beta_lambda_1.1.3,beta_lambda_1.1.4,beta_lambda_1.1.5,beta_lambda_1.1.6,beta_lambda_2.1.1,beta_lambda_2.1.2,beta_lambda_2.1.3,beta_lambda_2.1.4,beta_lambda_2.1.5,beta_lambda_2.1.6,beta_theta.1.1,beta_theta.1.2,beta_theta.1.3,beta_theta.1.4,beta_theta.1.5,beta_theta.1.6
8617.93,0.616729,0.00616881,3,7,0,-8570.88,0.288307,1.26696,0.852448,-0.156013,0.311301,-0.328743,0.238796,0.0478025,-0.299768,-0.00454889,-0.678251,-1.0041,-2.55444,0.496534,-0.290924,0.434852,1.34115,0.801906,-1.83848,0.46589,-1.24436,0.164828,-2.15158,-2.69764,0.654456,-0.0102726,0.0927417,-0.341127,0.44258,0.315222,0.288307,1.26696,0.852448,-0.156013,0.311301,-0.328743,0.238796,0.0478025,-0.299768,-0.00454889,-0.678251,-1.0041,-7.55444,0.496534,-0.290924,0.434852,1.34115,0.801906,-6.83848,0.46589,-1.24436,0.164828,-2.15158,-2.69764,0.654456,-0.0102726,0.0927417,-0.341127,0.44258,0.315222
8975.57,0.838433,0.00398612,4,15,0,-8604.42,0.213439,1.17203,0.927827,-0.0756655,0.224536,-0.249795,0.105509,0.0862655,-0.190567,0.00549887,-0.718801,-1.03056,-2.50526,0.443466,-0.219578,0.467834,1.37397,0.902527,-2.20557,0.587128,-1.04585,0.103473,-2.17377,-2.72129,0.603772,-0.0144942,0.114438,-0.355715,0.509295,0.33194,0.213439,1.17203,0.927827,-0.0756655,0.224536,-0.249795,0.105509,0.0862655,-0.190567,0.00549887,-0.718801,-1.03056,-7.50526,0.443466,-0.219578,0.467834,1.37397,0.902527,-7.20557,0.587128,-1.04585,0.103473,-2.17377,-2.72129,0.603772,-0.0144942,0.114438,-0.355715,0.509295,0.33194
9098.3,0.804058,0.00471359,3,7,0,-8959.57,0.207847,1.17172,0.930765,-0.0566603,0.178362,-0.267805,0.0673491,0.12388,-0.132888,-0.00685974,-0.687248,-1.02488,-2.42813,0.454492,-0.208162,0.447855,1.37514,0.922843,-2.28284,0.6345,-0.964317,0.108337,-2.15573,-2.72992,0.5729,0.00221959,0.126954,-0.333799,0.514688,0.360585,0.207847,1.17172,0.930765,-0.0566603,0.178362,-0.267805,0.0673491,0.12388,-0.132888,-0.00685974,-0.687248,-1.02488,-7.42813,0.454492,-0.208162,0.447855,1.37514,0.922843,-7.28284,0.6345,-0.964317,0.108337,-2.15573,-2.72992,0.5729,0.00221959,0.126954,-0.333799,0.514688,0.360585
9107.96,0.828401,0.00507043,3,7,0,-9083.72,0.217691,1.16761,0.932172,-0.0468262,0.184088,-0.258707,0.0675166,0.119655,-0.125344,-0.0196926,-0.682942,-1.02429,-2.42989,0.455342,-0.202466,0.45589,1.38188,0.929838,-2.29092,0.635572,-0.964566,0.102697,-2.15689,-2.73324,0.56738,0.00370931,0.126685,-0.337435,0.517522,0.360442,0.217691,1.16761,0.932172,-0.0468262,0.184088,-0.258707,0.0675166,0.119655,-0.125344,-0.0196926,-0.682942,-1.02429,-7.42989,0.455342,-0.202466,0.45589,1.38188,0.929838,-7.29092,0.635572,-0.964566,0.102697,-2.15689,-2.73324,0.56738,0.00370931,0.126685,-0.337435,0.517522,0.360442
9193.24,0.827443,0.00581027,3,7,0,-9097.07,0.217229,1.16463,0.918871,-0.0716678,0.162608,-0.236672,0.0387297,0.129161,-0.104883,-0.0294941,-0.675967,-1.03105,-2.38962,0.406622,-0.18245,0.432759,1.38918,0.952991,-2.35379,0.648754,-0.930952,0.0924078,-2.14245,-2.72993,0.5468,-0.00216119,0.130119,-0.311043,0.506293,0.375928,0.217229,1.16463,0.918871,-0.0716678,0.162608,-0.236672,0.0387297,0.129161,-0.104883,-0.0294941,-0.675967,-1.03105,-7.38962,0.406622,-0.18245,0.432759,1.38918,0.952991,-7.35379,0.648754,-0.930952,0.0924078,-2.14245,-2.72993,0.5468,-0.00216119,0.130119,-0.311043,0.506293,0.375928
9827.48,0.68326,0.00662599,3,7,0,-9177.98,0.135958,1.16183,1.00893,-0.0763944,0.118738,-0.165512,-0.14557,0.161394,0.0186354,-0.0826186,-0.687286,-0.98659,-2.17035,0.261446,-0.153136,0.443486,1.42186,1.02601,-2.84646,0.756158,-0.632054,0.0198134,-2.1141,-2.66319,0.456447,0.0226229,0.0859777,-0.324571,0.572515,0.444788,0.135958,1.16183,1.00893,-0.0763944,0.118738,-0.165512,-0.14557,0.161394,0.0186354,-0.0826186,-0.687286,-0.98659,-7.17035,0.261446,-0.153136,0.443486,1.42186,1.02601,-7.84646,0.756158,-0.632054,0.0198134,-2.1141,-2.66319,0.456447,0.0226229,0.0859777,-0.324571,0.572515,0.444788
10361.3,0.961986,0.00517587,3,7,0,-9814.16,0.0786205,1.11495,0.969456,-0.00851426,0.0960506,-0.123608,-0.309028,0.163784,0.0998724,-0.0942631,-0.568541,-0.922928,-1.91745,0.173042,-0.106265,0.479643,1.44847,1.08835,-3.10907,0.6813,-0.498265,-0.0496586,-2.08014,-2.60069,0.346051,-0.0119663,0.129726,-0.263045,0.681501,0.54708,0.0786205,1.11495,0.969456,-0.00851426,0.0960506,-0.123608,-0.309028,0.163784,0.0998724,-0.0942631,-0.568541,-0.922928,-6.91745,0.173042,-0.106265,0.479643,1.44847,1.08835,-8.10907,0.6813,-0.498265,-0.0496586,-2.08014,-2.60069,0.346051,-0.0119663,0.129726,-0.263045,0.681501,0.54708
10890.4,1,0.00834891,3,7,0,-10358.3,0.0967571,1.08751,1.04533,-0.010835,0.0427215,-0.102501,-0.453733,0.15444,0.116631,-0.0769817,-0.455578,-0.828117,-1.59203,0.106679,-0.107124,0.457135,1.46371,1.13245,-3.37048,0.642436,-0.357723,0.00977251,-1.95884,-2.49987,0.235891,0.064864,0.0542188,-0.226717,0.771382,0.689357,0.0967571,1.08751,1.04533,-0.010835,0.0427215,-0.102501,-0.453733,0.15444,0.116631,-0.0769817,-0.455578,-0.828117,-6.59203,0.106679,-0.107124,0.457135,1.46371,1.13245,-8.37048,0.642436,-0.357723,0.00977251,-1.95884,-2.49987,0.235891,0.064864,0.0542188,-0.226717,0.771382,0.689357
10943.5,0.333333,0.0147367,2,3,0,-10876.9,0.0967795,1.0706,1.01615,0.0119093,0.0135206,-0.0765418,-0.461415,0.151572,0.115436,-0.075265,-0.437543,-0.81814,-1.55047,0.111359,-0.116104,0.444996,1.47758,1.13016,-3.407,0.656609,-0.354929,0.0358533,-1.92194,-2.50547,0.220287,0.0748602,0.0561776,-0.198787,0.806442,0.710348,0.0967795,1.0706,1.01615,0.0119093,0.0135206,-0.0765418,-0.461415,0.151572,0.115436,-0.075265,-0.437543,-0.81814,-6.55047,0.111359,-0.116104,0.444996,1.47758,1.13016,-8.407,0.656609,-0.354929,0.0358533,-1.92194,-2.50547,0.220287,0.0748602,0.0561776,-0.198787,0.806442,0.710348
11089.6,0.978899,0.00471327,3,7,0,-10927,0.117363,1.07265,1.02387,-0.00971179,0.0265638,-0.0959412,-0.514557,0.152218,0.164707,-0.0762771,-0.362214,-0.815989,-1.41416,0.106465,-0.0717316,0.45817,1.48644,1.1586,-3.47642,0.582383,-0.321619,0.0397175,-1.8839,-2.41266,0.189892,0.0654217,0.0423576,-0.179825,0.851346,0.757822,0.117363,1.07265,1.02387,-0.00971179,0.0265638,-0.0959412,-0.514557,0.152218,0.164707,-0.0762771,-0.362214,-0.815989,-6.41416,0.106465,-0.0717316,0.45817,1.48644,1.1586,-8.47642,0.582383,-0.321619,0.0397175,-1.8839,-2.41266,0.189892,0.0654217,0.0423576,-0.179825,0.851346,0.757822
11121.8,0.553648,0.00785016,3,7,0,-11068.9,0.104378,1.08175,1.01021,-0.0295237,0.0462056,-0.105372,-0.515552,0.165555,0.121665,-0.0716897,-0.345369,-0.806374,-1.36889,0.0738584,-0.0868385,0.452444,1.50254,1.1716,-3.50936,0.578626,-0.310968,0.0383536,-1.87999,-2.40297,0.182429,0.0406804,0.057816,-0.154322,0.875073,0.780192,0.104378,1.08175,1.01021,-0.0295237,0.0462056,-0.105372,-0.515552,0.165555,0.121665,-0.0716897,-0.345369,-0.806374,-6.36889,0.0738584,-0.0868385,0.452444,1.50254,1.1716,-8.50936,0.578626,-0.310968,0.0383536,-1.87999,-2.40297,0.182429,0.0406804,0.057816,-0.154322,0.875073,0.780192
11472,0.961724,0.00445956,5,31,0,-11107.2,0.0966123,1.07312,1.0385,0.0308441,-0.0530216,-0.00566382,-0.634528,0.0785779,0.232249,-0.00798155,-0.298012,-0.600557,-1.16144,-0.130368,-0.053601,0.517951,1.46844,1.1467,-3.83963,0.313433,-0.001533,-0.0274342,-1.6162,-1.99584,0.0162672,0.081502,-0.0388876,0.0391541,1.16015,1.15249,0.0966123,1.07312,1.0385,0.0308441,-0.0530216,-0.00566382,-0.634528,0.0785779,0.232249,-0.00798155,-0.298012,-0.600557,-6.16144,-0.130368,-0.053601,0.517951,1.46844,1.1467,-8.83963,0.313433,-0.001533,-0.0274342,-1.6162,-1.99584,0.0162672,0.081502,-0.0388876,0.0391541,1.16015,1.15249
11513.6,0.989818,0.00706257,4,15,0,-11458.6,0.0192351,1.06389,1.00228,0.00461751,-0.00424753,0.0318663,-0.676595,0.0563177,0.291605,-0.00313747,-0.286153,-0.659148,-1.21767,-0.209836,-0.0777021,0.485828,1.4501,1.07045,-3.98367,0.230942,0.0454086,-0.0573794,-1.59062,-1.92952,-0.00531549,0.067557,-0.0208294,0.0245656,1.22209,1.23767,0.0192351,1.06389,1.00228,0.00461751,-0.00424753,0.0318663,-0.676595,0.0563177,0.291605,-0.00313747,-0.286153,-0.659148,-6.21767,-0.209836,-0.0777021,0.485828,1.4501,1.07045,-8.98367,0.230942,0.0454086,-0.0573794,-1.59062,-1.92952,-0.00531549,0.067557,-0.0208294,0.0245656,1.22209,1.23767
11687.5,0.460239,0.0119075,4,15,0,-11492.3,0.01568,1.05172,1.04038,0.00915573,0.0251952,0.0203816,-0.997081,-0.0762025,0.261751,0.0460176,-0.205221,-0.275369,-1.84252,-0.52652,0.154358,0.547735,0.971282,0.869217,-4.42714,0.0506884,-0.031358,0.0163649,-1.49939,-1.261,-0.0268349,0.0902519,0.00483736,-0.00516719,1.22439,1.11863,0.01568,1.05172,1.04038,0.00915573,0.0251952,0.0203816,-0.997081,-0.0762025,0.261751,0.0460176,-0.205221,-0.275369,-6.84252,-0.52652,0.154358,0.547735,0.971282,0.869217,-9.42714,0.0506884,-0.031358,0.0163649,-1.49939,-1.261,-0.0268349,0.0902519,0.00483736,-0.00516719,1.22439,1.11863
11738.4,0.974481,0.00542349,6,63,0,-11675,-0.0562035,1.04745,1.02551,0.0276722,0.0745695,0.088535,-1.11394,-0.0909315,0.271568,0.0553954,-0.0835892,-0.118397,-2.01722,-0.735718,0.0515631,0.646865,0.906166,0.781444,-4.58168,0.0236111,-0.0141841,0.0232473,-1.33938,-0.922716,-0.0388071,0.070768,-0.0101252,-0.0336217,1.28939,1.08651,-0.0562035,1.04745,1.02551,0.0276722,0.0745695,0.088535,-1.11394,-0.0909315,0.271568,0.0553954,-0.0835892,-0.118397,-7.01722,-0.735718,0.0515631,0.646865,0.906166,0.781444,-9.58168,0.0236111,-0.0141841,0.0232473,-1.33938,-0.922716,-0.0388071,0.070768,-0.0101252,-0.0336217,1.28939,1.08651
11784,0.762095,0.00875526,4,15,0,-11726.2,-0.0504941,1.03547,1.02861,0.0123033,0.0547689,0.0895871,-1.14882,-0.0604679,0.267056,0.0259452,-0.118933,-0.0569773,-2.08336,-0.92056,0.163805,0.565054,0.77319,0.719065,-4.68725,0.229581,-0.0689857,-0.0270057,-1.11789,-0.74119,0.0379938,0.104185,-0.0241044,-0.0573465,1.16425,1.02216,-0.0504941,1.03547,1.02861,0.0123033,0.0547689,0.0895871,-1.14882,-0.0604679,0.267056,0.0259452,-0.118933,-0.0569773,-7.08336,-0.92056,0.163805,0.565054,0.77319,0.719065,-9.68725,0.229581,-0.0689857,-0.0270057,-1.11789,-0.74119,0.0379938,0.104185,-0.0241044,-0.0573465,1.16425,1.02216
11810.2,0.745787,0.00839095,4,15,0,-11772,-0.0367048,1.03858,1.02721,0.000485282,0.0414148,0.0539586,-1.14698,-0.116987,0.26461,0.00135392,-0.0705819,-0.0596543,-2.13987,-1.14856,0.14672,0.545622,0.664058,0.700457,-4.61874,0.252435,-0.119777,-0.0994021,-1.10796,-0.62951,-0.00729983,0.0360646,-0.0131688,-0.00281444,1.18727,1.0269,-0.0367048,1.03858,1.02721,0.000485282,0.0414148,0.0539586,-1.14698,-0.116987,0.26461,0.00135392,-0.0705819,-0.0596543,-7.13987,-1.14856,0.14672,0.545622,0.664058,0.700457,-9.61874,0.252435,-0.119777,-0.0994021,-1.10796,-0.62951,-0.00729983,0.0360646,-0.0131688,-0.00281444,1.18727,1.0269
11835.7,0.863236,0.00773518,4,15,0,-11801.6,-0.0983742,1.03749,1.0072,-0.0140191,0.069199,0.118402,-1.17448,-0.109123,0.280867,0.0533993,-0.0907534,-0.0336518,-2.16803,-1.30004,0.18547,0.502879,0.607901,0.645981,-4.67798,0.311099,-0.113956,-0.192082,-0.976745,-0.666078,0.0256861,0.0981149,-0.00282644,-0.00330767,1.18254,1.02637,-0.0983742,1.03749,1.0072,-0.0140191,0.069199,0.118402,-1.17448,-0.109123,0.280867,0.0533993,-0.0907534,-0.0336518,-7.16803,-1.30004,0.18547,0.502879,0.607901,0.645981,-9.67798,0.311099,-0.113956,-0.192082,-0.976745,-0.666078,0.0256861,0.0981149,-0.00282644,-0.00330767,1.18254,1.02637
11856.1,0.204992,0.00944862,4,15,0,-11819.5,-0.109711,1.04683,1.04312,0.0191399,0.120698,0.124905,-1.17789,-0.0945484,0.264284,0.00135419,-0.0950285,-0.00438329,-2.12571,-1.32761,0.183804,0.494702,0.480318,0.584609,-4.66687,0.398959,-0.15085,-0.209977,-0.908522,-0.58534,-0.00275884,0.0890222,-0.0366258,0.0026149,1.23266,1.05311,-0.109711,1.04683,1.04312,0.0191399,0.120698,0.124905,-1.17789,-0.0945484,0.264284,0.00135419,-0.0950285,-0.00438329,-7.12571,-1.32761,0.183804,0.494702,0.480318,0.584609,-9.66687,0.398959,-0.15085,-0.209977,-0.908522,-0.58534,-0.00275884,0.0890222,-0.0366258,0.0026149,1.23266,1.05311
11904.2,0.998823,0.0024135,6,63,0,-11843.8,-0.0648842,1.01939,0.987682,-0.0123176,0.0347162,0.0896548,-1.15619,-0.0748259,0.286542,0.0392963,-0.0650882,-0.0216571,-2.08472,-1.33017,0.206062,0.40398,0.39737,0.495846,-4.69007,0.594353,-0.107831,-0.271431,-0.693384,-0.468803,-0.00980902,0.0511708,0.00567022,-0.0179782,1.1915,1.02972,-0.0648842,1.01939,0.987682,-0.0123176,0.0347162,0.0896548,-1.15619,-0.0748259,0.286542,0.0392963,-0.0650882,-0.0216571,-7.08472,-1.33017,0.206062,0.40398,0.39737,0.495846,-9.69007,0.594353,-0.107831,-0.271431,-0.693384,-0.468803,-0.00980902,0.0511708,0.00567022,-0.0179782,1.1915,1.02972
11981.1,0.953791,0.00407706,5,31,0,-11887.1,-0.0321889,1.02438,0.998882,0.00950764,0.0128866,0.0385501,-1.15273,-0.0639062,0.26872,0.0129444,-0.108376,-0.0328084,-2.00951,-1.38152,-0.00694589,0.114113,0.17524,0.198525,-4.71237,0.901966,-0.0716765,-0.228311,-0.377486,-0.556288,-0.0274776,-0.0924416,0.0417269,0.121924,1.00847,1.09785,-0.0321889,1.02438,0.998882,0.00950764,0.0128866,0.0385501,-1.15273,-0.0639062,0.26872,0.0129444,-0.108376,-0.0328084,-7.00951,-1.38152,-0.00694589,0.114113,0.17524,0.198525,-9.71237,0.901966,-0.0716765,-0.228311,-0.377486,-0.556288,-0.0274776,-0.0924416,0.0417269,0.121924,1.00847,1.09785
11983.9,0.876694,0.00615355,4,15,0,-11965,0.00263935,1.00859,1.0102,0.0120079,-0.027358,0.0633588,-1.15537,-0.0591059,0.231298,0.00541961,-0.0913983,-0.0379644,-1.9558,-1.35041,0.00312405,0.142228,0.159215,0.185811,-4.72365,0.850102,-0.0848366,-0.196914,-0.367965,-0.511539,-0.0135693,-0.111605,-0.0132904,0.149762,1.00999,1.08078,0.00263935,1.00859,1.0102,0.0120079,-0.027358,0.0633588,-1.15537,-0.0591059,0.231298,0.00541961,-0.0913983,-0.0379644,-6.9558,-1.35041,0.00312405,0.142228,0.159215,0.185811,-9.72365,0.850102,-0.0848366,-0.196914,-0.367965,-0.511539,-0.0135693,-0.111605,-0.0132904,0.149762,1.00999,1.08078
12017.3,0.978449,0.0077192,5,47,0,-11967.4,-0.0250467,1.03304,1.01175,-6.64829e-05,0.0109715,0.0667575,-1.13802,-0.0613483,0.252095,-0.0178542,-0.0459843,0.0054345,-1.66977,-1.3308,0.089919,-0.157494,-0.087785,-0.212368,-5.09608,0.954235,0.028873,0.280861,0.253,0.252348,0.0691399,0.00710817,0.0149752,-0.150732,0.9111,0.89059,-0.0250467,1.03304,1.01175,-6.64829e-05,0.0109715,0.0667575,-1.13802,-0.0613483,0.252095,-0.0178542,-0.0459843,0.0054345,-6.66977,-1.3308,0.089919,-0.157494,-0.087785,-0.212368,-10.0961,0.954235,0.028873,0.280861,0.253,0.252348,0.0691399,0.00710817,0.0149752,-0.150732,0.9111,0.89059
12017.3,0.0348205,0.0122117,3,15,0,-12000.8,-0.0250467,1.03304,1.01175,-6.64829e-05,0.0109715,0.0667575,-1.13802,-0.0613483,0.252095,-0.0178542,-0.0459843,0.0054345,-1.66977,-1.3308,0.089919,-0.157494,-0.087785,-0.212368,-5.09608,0.954235,0.028873,0.280861,0.253,0.252348,0.0691399,0.00710817,0.0149752,-0.150732,0.9111,0.89059,-0.0250467,1.03304,1.01175,-6.64829e-05,0.0109715,0.0667575,-1.13802,-0.0613483,0.252095,-0.0178542,-0.0459843,0.0054345,-6.66977,-1.3308,0.089919,-0.157494,-0.087785,-0.212368,-10.0961,0.954235,0.028873,0.280861,0.253,0.252348,0.0691399,0.00710817,0.0149752,-0.150732,0.9111,0.89059
12034.7,0.997525,0.0021991,6,63,0,-12003.4,-0.037607,1.00145,0.999847,-0.0078949,0.0736764,0.0299183,-1.17905,-0.0432622,0.273644,-0.0150784,-0.0396962,-0.0358713,-1.85324,-1.29882,0.161615,-0.260143,-0.0553495,-0.12,-5.19878,0.976172,0.0435016,0.191182,0.20336,0.147809,0.0277205,-0.0111078,0.0750596,0.1354,0.923521,0.994168,-0.037607,1.00145,0.999847,-0.0078949,0.0736764,0.0299183,-1.17905,-0.0432622,0.273644,-0.0150784,-0.0396962,-0.0358713,-6.85324,-1.29882,0.161615,-0.260143,-0.0553495,-0.12,-10.1988,0.976172,0.0435016,0.191182,0.20336,0.147809,0.0277205,-0.0111078,0.0750596,0.1354,0.923521,0.994168
12037.5,0.987452,0.00363979,7,127,0,-12023.7,-0.0352768,1.00811,1.01902,-0.0144341,0.0694261,0.0164488,-1.24031,0.00585556,0.277579,-0.123272,0.0435884,0.0365711,-2.04769,-0.949667,0.225689,-0.650294,0.174841,0.106185,-5.02386,1.03673,0.0389027,0.00267839,-0.00277441,-0.0256037,0.0080564,-0.0200625,0.0433268,0.0816143,0.993401,0.997777,-0.0352768,1.00811,1.01902,-0.0144341,0.0694261,0.0164488,-1.24031,0.00585556,0.277579,-0.123272,0.0435884,0.0365711,-7.04769,-0.949667,0.225689,-0.650294,0.174841,0.106185,-10.0239,1.03673,0.0389027,0.00267839,-0.00277441,-0.0256037,0.0080564,-0.0200625,0.0433268,0.0816143,0.993401,0.997777
12046.3,0.972752,0.00584978,6,127,0,-12028.8,0.00119823,1.04121,1.03471,-0.00554229,-0.0143189,0.0809839,-1.15492,-0.0130014,0.255137,-0.0303108,-0.0198552,-0.0363538,-1.84113,-1.07583,0.249856,-0.604014,-0.0549019,-0.198206,-4.97436,0.945959,-0.0285663,0.0137824,0.0673148,-0.0332212,0.0240676,-0.01031,0.0362887,0.0506861,0.958769,0.979381,0.00119823,1.04121,1.03471,-0.00554229,-0.0143189,0.0809839,-1.15492,-0.0130014,0.255137,-0.0303108,-0.0198552,-0.0363538,-6.84113,-1.07583,0.249856,-0.604014,-0.0549019,-0.198206,-9.97436,0.945959,-0.0285663,0.0137824,0.0673148,-0.0332212,0.0240676,-0.01031,0.0362887,0.0506861,0.958769,0.979381
12036.1,0.95682,0.00903994,6,63,0,-12026.4,0.00830645,1.02371,1.02712,-0.027815,-0.01267,0.0294067,-1.26045,0.0134486,0.280654,0.0123724,0.0586864,0.112155,-2.16001,-1.0758,0.235575,-0.371535,0.237019,0.337145,-5.11928,1.0372,0.0502908,0.134019,0.234439,0.170664,0.0133373,0.0135914,0.0401671,-0.0522867,0.980072,1.04747,0.00830645,1.02371,1.02712,-0.027815,-0.01267,0.0294067,-1.26045,0.0134486,0.280654,0.0123724,0.0586864,0.112155,-7.16001,-1.0758,0.235575,-0.371535,0.237019,0.337145,-10.1193,1.0372,0.0502908,0.134019,0.234439,0.170664,0.0133373,0.0135914,0.0401671,-0.0522867,0.980072,1.04747
12039.2,0.179966,0.0134056,2,7,0,-12020.9,0.0028831,1.00894,1.0168,-0.0200767,0.0224168,0.0127243,-1.25997,0.0108011,0.297245,0.00146803,0.0680884,0.102377,-2.16303,-1.06561,0.248012,-0.351455,0.237767,0.327187,-5.13094,1.0417,0.0604293,0.152417,0.251515,0.157888,0.0184074,0.00462102,0.0633921,-0.0433231,0.995344,1.01584,0.0028831,1.00894,1.0168,-0.0200767,0.0224168,0.0127243,-1.25997,0.0108011,0.297245,0.00146803,0.0680884,0.102377,-7.16303,-1.06561,0.248012,-0.351455,0.237767,0.327187,-10.1309,1.0417,0.0604293,0.152417,0.251515,0.157888,0.0184074,0.00462102,0.0633921,-0.0433231,0.995344,1.01584
12036.6,0.960248,0.00350829,6,127,0,-12023,-0.0184153,1.00437,1.03674,-0.023277,-0.00122582,0.0749673,-1.25659,-0.0331288,0.30149,0.00157241,0.0770066,0.0673971,-2.17805,-0.921783,0.173733,-0.37804,0.224405,0.153515,-5.05045,0.917576,0.0762611,0.135694,0.115716,0.0036017,0.0172472,-0.0114511,0.0701222,0.0498154,0.978519,0.940073,-0.0184153,1.00437,1.03674,-0.023277,-0.00122582,0.0749673,-1.25659,-0.0331288,0.30149,0.00157241,0.0770066,0.0673971,-7.17805,-0.921783,0.173733,-0.37804,0.224405,0.153515,-10.0505,0.917576,0.0762611,0.135694,0.115716,0.0036017,0.0172472,-0.0114511,0.0701222,0.0498154,0.978519,0.940073
12036.9,0.945329,0.00524486,6,63,0,-12018.1,-0.0118152,1.0204,0.964978,-0.0660194,0.05939,0.0199548,-1.20932,0.00253535,0.28332,0.0011779,0.0305265,0.0430403,-1.8773,-1.12657,0.301503,-0.424504,0.106494,0.0117649,-5.22517,1.03759,-0.0213217,0.163022,0.401895,0.202211,0.0308382,-0.0334977,0.0336658,-0.00739255,0.871757,1.02338,-0.0118152,1.0204,0.964978,-0.0660194,0.05939,0.0199548,-1.20932,0.00253535,0.28332,0.0011779,0.0305265,0.0430403,-6.8773,-1.12657,0.301503,-0.424504,0.106494,0.0117649,-10.2252,1.03759,-0.0213217,0.163022,0.401895,0.202211,0.0308382,-0.0334977,0.0336658,-0.00739255,0.871757,1.02338
12041,0.944061,0.00755013,5,31,0,-12018.6,-0.012454,1.01865,1.02863,0.0896731,0.00567544,0.091121,-1.22512,-0.0663987,0.286081,-0.0258339,0.0172771,0.0138189,-1.97919,-1.00034,0.175791,-0.353322,-0.0894173,-0.169752,-5.17315,0.858406,0.0315806,0.141444,0.292558,0.134918,0.0385364,0.0121412,0.0404048,0.0607945,0.97435,0.93623,-0.012454,1.01865,1.02863,0.0896731,0.00567544,0.091121,-1.22512,-0.0663987,0.286081,-0.0258339,0.0172771,0.0138189,-6.97919,-1.00034,0.175791,-0.353322,-0.0894173,-0.169752,-10.1731,0.858406,0.0315806,0.141444,0.292558,0.134918,0.0385364,0.0121412,0.0404048,0.0607945,0.97435,0.93623
12042.9,0.74423,0.0107901,5,31,0,-12027.9,-0.0216952,1.02933,1.01207,0.0193199,-0.038542,0.114546,-1.22328,-0.0532278,0.284265,-0.0201599,0.0217788,0.0200292,-1.9769,-1.00386,0.147269,-0.331543,-0.0713013,-0.193062,-5.1165,0.870815,0.11123,0.12223,0.241019,0.0930671,0.0210853,0.0576973,0.016988,0.0497957,1.02079,1.00507,-0.0216952,1.02933,1.01207,0.0193199,-0.038542,0.114546,-1.22328,-0.0532278,0.284265,-0.0201599,0.0217788,0.0200292,-6.9769,-1.00386,0.147269,-0.331543,-0.0713013,-0.193062,-10.1165,0.870815,0.11123,0.12223,0.241019,0.0930671,0.0210853,0.0576973,0.016988,0.0497957,1.02079,1.00507
12041.9,0.412951,0.00994251,5,31,0,-12030.7,-0.05662,1.01012,0.954004,-0.0247545,0.0758412,-0.00357749,-1.21509,0.00463749,0.266466,0.0314608,0.0100416,0.0557406,-1.96178,-0.881248,0.277811,-0.255865,-0.0691418,-0.0282712,-5.00722,0.972989,-0.0307013,0.170664,0.106286,0.081817,0.004045,-0.00773421,0.0297475,0.046694,0.990238,1.0008,-0.05662,1.01012,0.954004,-0.0247545,0.0758412,-0.00357749,-1.21509,0.00463749,0.266466,0.0314608,0.0100416,0.0557406,-6.96178,-0.881248,0.277811,-0.255865,-0.0691418,-0.0282712,-10.0072,0.972989,-0.0307013,0.170664,0.106286,0.081817,0.004045,-0.00773421,0.0297475,0.046694,0.990238,1.0008
