# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=18011996
# chain_id=1
# iter=600
# warmup=200
# save_warmup=1
# thin=1
# refresh=10
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=Simulations/simulation_3/chain_data_nngp_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa_beta_mu.1.1,alfa_beta_mu.1.2,alfa_beta_mu.1.3,alfa_beta_mu.1.4,alfa_beta_mu.1.5,alfa_beta_mu.1.6,alfa_beta_sigma.1.1,alfa_beta_sigma.1.2,alfa_beta_sigma.1.3,alfa_beta_sigma.1.4,alfa_beta_sigma.1.5,alfa_beta_sigma.1.6,alfa_beta_lambda_1.1.1,alfa_beta_lambda_1.1.2,alfa_beta_lambda_1.1.3,alfa_beta_lambda_1.1.4,alfa_beta_lambda_1.1.5,alfa_beta_lambda_1.1.6,alfa_beta_lambda_2.1.1,alfa_beta_lambda_2.1.2,alfa_beta_lambda_2.1.3,alfa_beta_lambda_2.1.4,alfa_beta_lambda_2.1.5,alfa_beta_lambda_2.1.6,alfa_beta_theta.1.1,alfa_beta_theta.1.2,alfa_beta_theta.1.3,alfa_beta_theta.1.4,alfa_beta_theta.1.5,alfa_beta_theta.1.6,beta_mu.1.1,beta_mu.1.2,beta_mu.1.3,beta_mu.1.4,beta_mu.1.5,beta_mu.1.6,beta_sigma.1.1,beta_sigma.1.2,beta_sigma.1.3,beta_sigma.1.4,beta_sigma.1.5,beta_sigma.1.6,beta_lambda_1.1.1,beta_lambda_1.1.2,beta_lambda_1.1.3,beta_lambda_1.1.4,beta_lambda_1.1.5,beta_lambda_1.1.6,beta_lambda_2.1.1,beta_lambda_2.1.2,beta_lambda_2.1.3,beta_lambda_2.1.4,beta_lambda_2.1.5,beta_lambda_2.1.6,beta_theta.1.1,beta_theta.1.2,beta_theta.1.3,beta_theta.1.4,beta_theta.1.5,beta_theta.1.6
12043.1,0.983795,0.0957561,5,63,0,-12028.1,-0.0176183,1.01288,1.01689,-0.00970934,0.0174564,0.0722388,-1.1846,-0.0268908,0.277635,-0.0217268,-0.0928584,0.0917193,-1.92932,-1.27124,0.136916,-0.386345,0.0204389,0.153993,-4.97609,0.958444,0.0265612,0.0886086,-0.0728736,0.0462017,0.0229296,-0.00209619,0.0418147,0.102796,0.996712,0.946499,-0.0176183,1.01288,1.01689,-0.00970934,0.0174564,0.0722388,-1.1846,-0.0268908,0.277635,-0.0217268,-0.0928584,0.0917193,-6.92932,-1.27124,0.136916,-0.386345,0.0204389,0.153993,-9.97609,0.958444,0.0265612,0.0886086,-0.0728736,0.0462017,0.0229296,-0.00209619,0.0418147,0.102796,0.996712,0.946499
12042.8,0.989062,0.0957561,5,63,0,-12029.9,-0.0261876,1.0038,1.02301,-0.012619,-0.0272879,0.104914,-1.15487,-0.0173448,0.285299,-0.0484556,-0.0454326,-0.0411476,-1.83243,-0.748485,0.180191,-0.30849,-0.613691,-0.145369,-4.95666,0.934736,0.0849217,0.0855106,0.0207944,0.0217878,0.0327941,0.0173125,0.0208581,0.0603376,1.00201,0.927552,-0.0261876,1.0038,1.02301,-0.012619,-0.0272879,0.104914,-1.15487,-0.0173448,0.285299,-0.0484556,-0.0454326,-0.0411476,-6.83243,-0.748485,0.180191,-0.30849,-0.613691,-0.145369,-9.95666,0.934736,0.0849217,0.0855106,0.0207944,0.0217878,0.0327941,0.0173125,0.0208581,0.0603376,1.00201,0.927552
12045.6,0.998171,0.0957561,5,63,0,-12033.1,0.00186831,1.02409,1.03247,-0.0142822,0.0116498,0.0281826,-1.21947,-0.0577564,0.2708,-0.00769328,0.0333321,-0.0192782,-2.05045,-1.29313,0.152703,-0.21089,0.304683,0.0679693,-5.10069,0.939663,0.0222787,0.102772,0.180987,-0.00841832,0.00341882,-0.0283107,0.0486083,-0.00448694,0.957601,1.06693,0.00186831,1.02409,1.03247,-0.0142822,0.0116498,0.0281826,-1.21947,-0.0577564,0.2708,-0.00769328,0.0333321,-0.0192782,-7.05045,-1.29313,0.152703,-0.21089,0.304683,0.0679693,-10.1007,0.939663,0.0222787,0.102772,0.180987,-0.00841832,0.00341882,-0.0283107,0.0486083,-0.00448694,0.957601,1.06693
12042,0.948585,0.0957561,6,63,0,-12033.3,-0.0695765,1.02611,0.994018,0.0226979,0.024704,0.0892884,-1.18524,-0.0502538,0.251704,0.0223885,-0.0509387,0.0148558,-1.87349,-0.809798,0.0903398,-0.244037,-0.548671,-0.123442,-5.02798,0.805737,-0.0291022,0.203813,0.0777421,0.0875331,0.013128,0.0127372,0.0295032,0.0807638,0.99887,0.94141,-0.0695765,1.02611,0.994018,0.0226979,0.024704,0.0892884,-1.18524,-0.0502538,0.251704,0.0223885,-0.0509387,0.0148558,-6.87349,-0.809798,0.0903398,-0.244037,-0.548671,-0.123442,-10.028,0.805737,-0.0291022,0.203813,0.0777421,0.0875331,0.013128,0.0127372,0.0295032,0.0807638,0.99887,0.94141
12039.2,0.980564,0.0957561,6,63,0,-12024.8,-0.0471841,1.00414,1.00725,-0.078704,0.0129628,0.159499,-1.23642,-0.0509672,0.270736,0.020791,0.0698892,0.0395688,-1.99513,-0.996175,0.20798,-0.321683,-0.131614,0.0238162,-5.07576,0.867716,-0.000361457,0.215216,0.204197,0.0766658,0.034424,0.0616638,0.0317384,-0.0297979,0.974298,0.955843,-0.0471841,1.00414,1.00725,-0.078704,0.0129628,0.159499,-1.23642,-0.0509672,0.270736,0.020791,0.0698892,0.0395688,-6.99513,-0.996175,0.20798,-0.321683,-0.131614,0.0238162,-10.0758,0.867716,-0.000361457,0.215216,0.204197,0.0766658,0.034424,0.0616638,0.0317384,-0.0297979,0.974298,0.955843
12037.6,0.994236,0.0957561,6,63,0,-12023.6,-0.0659084,0.970698,0.995803,-0.0636197,0.0207677,0.0994561,-1.2198,-0.0176968,0.280266,-0.0482052,0.0598915,-0.0108131,-1.99959,-1.12303,0.299333,-0.371332,0.145976,-0.00405473,-5.11357,0.939941,0.0218892,0.203533,0.22828,0.0711847,0.0313644,-0.0425341,0.0673279,0.000891844,0.896861,0.926591,-0.0659084,0.970698,0.995803,-0.0636197,0.0207677,0.0994561,-1.2198,-0.0176968,0.280266,-0.0482052,0.0598915,-0.0108131,-6.99959,-1.12303,0.299333,-0.371332,0.145976,-0.00405473,-10.1136,0.939941,0.0218892,0.203533,0.22828,0.0711847,0.0313644,-0.0425341,0.0673279,0.000891844,0.896861,0.926591
12045.5,0.915425,0.0957561,5,31,0,-12028.7,-0.0452584,0.997938,1.00793,-0.0472196,0.0298949,0.0958778,-1.22991,-0.000616162,0.291868,-0.0139062,0.0692661,0.0172029,-2.02605,-0.842194,0.230295,-0.431445,0.0653608,-0.186427,-5.05063,0.948579,0.0269118,0.134574,0.237583,0.00876452,0.037051,-0.0163529,0.0526671,0.0149775,0.964406,0.97796,-0.0452584,0.997938,1.00793,-0.0472196,0.0298949,0.0958778,-1.22991,-0.000616162,0.291868,-0.0139062,0.0692661,0.0172029,-7.02605,-0.842194,0.230295,-0.431445,0.0653608,-0.186427,-10.0506,0.948579,0.0269118,0.134574,0.237583,0.00876452,0.037051,-0.0163529,0.0526671,0.0149775,0.964406,0.97796
12040,0.893468,0.0957561,6,63,0,-12027.7,-0.03812,1.02433,0.995127,-0.0319521,0.0544582,0.0507546,-1.22135,0.0148055,0.271791,-0.0303138,0.0364747,0.0614016,-2.03083,-0.923283,0.307745,-0.558044,-0.0900356,0.306378,-5.16605,1.06608,0.0202103,0.179762,0.289794,0.251575,0.025563,-0.0074797,0.0763959,0.0760842,0.969601,0.97558,-0.03812,1.02433,0.995127,-0.0319521,0.0544582,0.0507546,-1.22135,0.0148055,0.271791,-0.0303138,0.0364747,0.0614016,-7.03083,-0.923283,0.307745,-0.558044,-0.0900356,0.306378,-10.1661,1.06608,0.0202103,0.179762,0.289794,0.251575,0.025563,-0.0074797,0.0763959,0.0760842,0.969601,0.97558
12039.4,0.962853,0.0957561,6,63,0,-12027.4,-0.0198536,1.03667,0.989157,-0.0375187,0.042587,0.0396161,-1.13451,-0.03496,0.284368,0.00769384,-0.0715391,-0.068303,-1.83118,-0.705614,0.124853,-0.1871,-0.488195,-0.28462,-4.88693,0.844241,0.0150633,0.0680959,-0.0656643,-0.104489,0.0313524,0.0345146,0.0155187,0.0156946,1.06766,0.974148,-0.0198536,1.03667,0.989157,-0.0375187,0.042587,0.0396161,-1.13451,-0.03496,0.284368,0.00769384,-0.0715391,-0.068303,-6.83118,-0.705614,0.124853,-0.1871,-0.488195,-0.28462,-9.88693,0.844241,0.0150633,0.0680959,-0.0656643,-0.104489,0.0313524,0.0345146,0.0155187,0.0156946,1.06766,0.974148
12041.7,0.999046,0.0957561,5,31,0,-12027.2,-0.0155058,1.00819,0.989568,-0.00739987,0.00236767,0.0635853,-1.1076,-0.0391002,0.243403,-0.00627521,-0.116989,-0.0758853,-1.68342,-1.09951,0.0766332,-0.351515,-0.387213,-0.192024,-4.91188,0.909076,-0.0266861,0.250652,-0.107417,-0.0739147,0.00557439,0.00133445,0.0154275,-0.0471754,1.00489,1.01787,-0.0155058,1.00819,0.989568,-0.00739987,0.00236767,0.0635853,-1.1076,-0.0391002,0.243403,-0.00627521,-0.116989,-0.0758853,-6.68342,-1.09951,0.0766332,-0.351515,-0.387213,-0.192024,-9.91188,0.909076,-0.0266861,0.250652,-0.107417,-0.0739147,0.00557439,0.00133445,0.0154275,-0.0471754,1.00489,1.01787
12037.9,0.986268,0.0957561,6,63,0,-12024.7,-0.0690434,1.03218,1.02,0.0453454,0.082582,0.0845857,-1.22977,-0.0471621,0.316211,0.0100409,0.0475726,0.0563724,-1.97804,-0.866128,0.21162,-0.338702,-0.237599,0.0160148,-5.11303,0.927167,0.131895,0.186796,0.311366,0.0951624,0.0321148,-0.0228431,0.00361407,0.0856365,0.991049,1.01124,-0.0690434,1.03218,1.02,0.0453454,0.082582,0.0845857,-1.22977,-0.0471621,0.316211,0.0100409,0.0475726,0.0563724,-6.97804,-0.866128,0.21162,-0.338702,-0.237599,0.0160148,-10.113,0.927167,0.131895,0.186796,0.311366,0.0951624,0.0321148,-0.0228431,0.00361407,0.0856365,0.991049,1.01124
12041,0.886642,0.0957561,6,63,0,-12026.2,-0.00934567,1.0159,1.01753,-0.0641021,-0.00635593,0.0446043,-1.14632,-0.0400968,0.215899,-0.0873046,-0.071552,-0.0351373,-1.86215,-1.1087,0.141728,-0.54142,-0.153754,0.0418916,-5.01809,0.905343,-0.0613855,0.0848452,0.0150877,0.0346267,0.000504575,0.0109524,0.0474992,0.0415915,0.979503,1.0118,-0.00934567,1.0159,1.01753,-0.0641021,-0.00635593,0.0446043,-1.14632,-0.0400968,0.215899,-0.0873046,-0.071552,-0.0351373,-6.86215,-1.1087,0.141728,-0.54142,-0.153754,0.0418916,-10.0181,0.905343,-0.0613855,0.0848452,0.0150877,0.0346267,0.000504575,0.0109524,0.0474992,0.0415915,0.979503,1.0118
12040.7,0.972659,0.0957561,6,63,0,-12026.1,-0.000928169,0.999177,1.01295,0.00119632,0.0428954,0.0223179,-1.14914,-0.0339123,0.275224,-0.0283736,-0.058737,-0.014229,-1.73583,-0.920891,0.321345,-0.576352,-0.485367,-0.20955,-4.88756,0.867736,-0.0735897,0.193206,-0.00212244,-0.058209,0.023184,-0.0122283,0.0186932,-0.016699,0.992356,0.995728,-0.000928169,0.999177,1.01295,0.00119632,0.0428954,0.0223179,-1.14914,-0.0339123,0.275224,-0.0283736,-0.058737,-0.014229,-6.73583,-0.920891,0.321345,-0.576352,-0.485367,-0.20955,-9.88756,0.867736,-0.0735897,0.193206,-0.00212244,-0.058209,0.023184,-0.0122283,0.0186932,-0.016699,0.992356,0.995728
12046,0.984828,0.0957561,5,63,0,-12030.6,-0.0419686,1.03158,0.985214,-0.0217411,0.0351307,0.0408992,-1.16444,-0.0232483,0.246894,0.0114501,-0.0167941,-0.0725368,-1.88489,-0.89276,0.0784139,-0.159588,-0.241795,-0.166734,-5.06212,0.940462,-0.0175918,0.165818,0.218436,-0.0662874,0.00912155,0.0144693,0.0377636,0.0158434,0.922326,1.02035,-0.0419686,1.03158,0.985214,-0.0217411,0.0351307,0.0408992,-1.16444,-0.0232483,0.246894,0.0114501,-0.0167941,-0.0725368,-6.88489,-0.89276,0.0784139,-0.159588,-0.241795,-0.166734,-10.0621,0.940462,-0.0175918,0.165818,0.218436,-0.0662874,0.00912155,0.0144693,0.0377636,0.0158434,0.922326,1.02035
12045,0.916253,0.0957561,6,63,0,-12034.6,-0.0336974,1.01904,0.994245,-0.034612,0.0675547,0.0557975,-1.18381,-0.0115583,0.257349,0.0410224,0.028246,-0.0342794,-1.87224,-0.827222,0.110612,-0.18195,-0.23744,-0.135386,-5.03696,0.951994,-0.00617107,0.241748,0.23159,-0.0885149,0.0424978,0.0107495,0.0542865,0.0144111,0.985806,0.961149,-0.0336974,1.01904,0.994245,-0.034612,0.0675547,0.0557975,-1.18381,-0.0115583,0.257349,0.0410224,0.028246,-0.0342794,-6.87224,-0.827222,0.110612,-0.18195,-0.23744,-0.135386,-10.037,0.951994,-0.00617107,0.241748,0.23159,-0.0885149,0.0424978,0.0107495,0.0542865,0.0144111,0.985806,0.961149
12041.5,0.987879,0.0957561,6,63,0,-12031.6,-0.0325064,1.03673,1.02588,-0.0102735,-5.55816e-05,0.0780896,-1.24328,-0.0713205,0.282994,-0.0761301,-0.0120718,0.0839422,-2.12949,-1.3024,0.26867,-0.55819,0.117909,0.380066,-5.20418,0.888833,0.0327622,0.00518019,0.210232,0.227458,0.00622254,-0.0104644,0.0266715,0.0338184,0.957871,1.04595,-0.0325064,1.03673,1.02588,-0.0102735,-5.55816e-05,0.0780896,-1.24328,-0.0713205,0.282994,-0.0761301,-0.0120718,0.0839422,-7.12949,-1.3024,0.26867,-0.55819,0.117909,0.380066,-10.2042,0.888833,0.0327622,0.00518019,0.210232,0.227458,0.00622254,-0.0104644,0.0266715,0.0338184,0.957871,1.04595
12033.6,0.973838,0.0957561,5,63,0,-12021.2,-0.0364501,1.05069,1.01775,-0.0185457,-0.00918935,0.0996321,-1.22542,-0.078641,0.258323,-0.0742336,0.0120664,0.0628482,-2.07731,-1.25232,0.248851,-0.542155,0.0545014,0.417871,-5.17972,0.90171,0.057965,-0.00485168,0.193532,0.192327,-0.00357051,-0.0170999,0.0127648,0.0283652,0.917702,1.05314,-0.0364501,1.05069,1.01775,-0.0185457,-0.00918935,0.0996321,-1.22542,-0.078641,0.258323,-0.0742336,0.0120664,0.0628482,-7.07731,-1.25232,0.248851,-0.542155,0.0545014,0.417871,-10.1797,0.90171,0.057965,-0.00485168,0.193532,0.192327,-0.00357051,-0.0170999,0.0127648,0.0283652,0.917702,1.05314
12034.3,0.999603,0.0957561,5,63,0,-12021.1,-0.0411581,0.98752,1.05908,0.00829472,-0.00240972,0.0987392,-1.17504,-0.00203214,0.288801,-0.0319223,0.0654551,-0.065582,-1.92341,-0.743484,0.311626,-0.386437,-0.12004,-0.314632,-4.97644,0.908619,0.0682621,0.107732,0.179372,0.0172867,0.026967,0.0261986,0.0700271,0.0332438,0.97213,0.920033,-0.0411581,0.98752,1.05908,0.00829472,-0.00240972,0.0987392,-1.17504,-0.00203214,0.288801,-0.0319223,0.0654551,-0.065582,-6.92341,-0.743484,0.311626,-0.386437,-0.12004,-0.314632,-9.97644,0.908619,0.0682621,0.107732,0.179372,0.0172867,0.026967,0.0261986,0.0700271,0.0332438,0.97213,0.920033
12031.7,0.950355,0.0957561,6,63,0,-12016.2,-0.0376938,1.03124,0.976142,-0.0181815,0.0823428,-0.0186021,-1.23544,-0.0372753,0.263499,-0.0867552,0.069876,0.113906,-2.00634,-1.00389,0.211657,-0.316848,0.0117253,0.154632,-5.01597,0.912631,-0.0109677,0.0846089,0.106433,0.241714,0.0155626,-0.101273,0.0508956,0.00913086,0.838647,1.02451,-0.0376938,1.03124,0.976142,-0.0181815,0.0823428,-0.0186021,-1.23544,-0.0372753,0.263499,-0.0867552,0.069876,0.113906,-7.00634,-1.00389,0.211657,-0.316848,0.0117253,0.154632,-10.016,0.912631,-0.0109677,0.0846089,0.106433,0.241714,0.0155626,-0.101273,0.0508956,0.00913086,0.838647,1.02451
12034.3,0.999152,0.0957561,6,63,0,-12020.5,-0.0334421,1.04151,0.951363,0.0170039,0.120367,-0.0331741,-1.21863,-0.0337893,0.261375,-0.0382772,-0.0405918,0.0723957,-2.06201,-1.00083,0.127445,-0.555783,-0.114107,0.228429,-5.06438,0.923167,-0.0149973,0.0740068,0.156789,0.0518009,0.0220235,-0.00383179,0.0499709,0.0172574,0.972515,1.01403,-0.0334421,1.04151,0.951363,0.0170039,0.120367,-0.0331741,-1.21863,-0.0337893,0.261375,-0.0382772,-0.0405918,0.0723957,-7.06201,-1.00083,0.127445,-0.555783,-0.114107,0.228429,-10.0644,0.923167,-0.0149973,0.0740068,0.156789,0.0518009,0.0220235,-0.00383179,0.0499709,0.0172574,0.972515,1.01403
12042.8,0.99795,0.0957561,6,63,0,-12020.6,0.0108128,1.02642,1.06517,0.00230966,0.00505886,0.0461427,-1.16946,-0.0192554,0.286154,-0.0427811,-0.018249,-0.055592,-1.85153,-1.03017,0.221033,-0.319265,0.0106071,-0.307883,-4.97875,0.951536,0.120489,0.0797594,0.00683518,-0.0659823,-0.00474234,0.0151617,0.0227896,-0.00693097,1.00845,1.01668,0.0108128,1.02642,1.06517,0.00230966,0.00505886,0.0461427,-1.16946,-0.0192554,0.286154,-0.0427811,-0.018249,-0.055592,-6.85153,-1.03017,0.221033,-0.319265,0.0106071,-0.307883,-9.97875,0.951536,0.120489,0.0797594,0.00683518,-0.0659823,-0.00474234,0.0151617,0.0227896,-0.00693097,1.00845,1.01668
12034.5,0.769537,0.0957561,6,63,0,-12021.7,-0.0654874,1.03527,0.951336,-0.0478755,0.0524495,0.0859255,-1.22619,0.00729,0.266708,-0.118133,0.00673359,0.0734307,-2.03992,-0.914387,0.163302,-0.696822,-0.108597,0.0934628,-5.09253,1.0191,-0.0454545,0.034532,0.114289,0.186994,0.0360313,-0.0642695,0.0275519,0.0842004,0.847275,0.988377,-0.0654874,1.03527,0.951336,-0.0478755,0.0524495,0.0859255,-1.22619,0.00729,0.266708,-0.118133,0.00673359,0.0734307,-7.03992,-0.914387,0.163302,-0.696822,-0.108597,0.0934628,-10.0925,1.0191,-0.0454545,0.034532,0.114289,0.186994,0.0360313,-0.0642695,0.0275519,0.0842004,0.847275,0.988377
12042.4,0.993987,0.0957561,6,63,0,-12023.7,-0.0250573,1.01689,1.02466,0.0043134,0.0609374,0.0376567,-1.22785,-0.0505982,0.28556,-0.0282393,0.0604714,0.00486785,-2.06728,-1.22773,0.246338,-0.472681,0.310272,-0.0901145,-5.01765,0.926484,0.0397625,0.185612,0.0460558,-0.0360053,0.0232498,0.0322507,0.0508293,-0.0158271,1.0014,1.0097,-0.0250573,1.01689,1.02466,0.0043134,0.0609374,0.0376567,-1.22785,-0.0505982,0.28556,-0.0282393,0.0604714,0.00486785,-7.06728,-1.22773,0.246338,-0.472681,0.310272,-0.0901145,-10.0177,0.926484,0.0397625,0.185612,0.0460558,-0.0360053,0.0232498,0.0322507,0.0508293,-0.0158271,1.0014,1.0097
12044.8,0.987764,0.0957561,5,63,0,-12031.3,-0.0354866,1.03253,0.976103,-0.0182617,0.0098632,0.0623287,-1.21962,0.0148964,0.24688,-0.0587365,0.0454236,0.0183596,-1.98988,-0.656102,0.0887588,-0.262753,-0.352495,-0.0509852,-5.02979,0.950696,-0.0327028,0.0431796,0.189683,0.0680535,0.0141259,-0.0114939,0.000539131,0.0505177,0.949147,1.02166,-0.0354866,1.03253,0.976103,-0.0182617,0.0098632,0.0623287,-1.21962,0.0148964,0.24688,-0.0587365,0.0454236,0.0183596,-6.98988,-0.656102,0.0887588,-0.262753,-0.352495,-0.0509852,-10.0298,0.950696,-0.0327028,0.0431796,0.189683,0.0680535,0.0141259,-0.0114939,0.000539131,0.0505177,0.949147,1.02166
12040.9,0.748445,0.0957561,4,15,0,-12032.7,-0.0319553,1.03648,0.97457,-0.0197516,0.0147404,0.0660103,-1.23026,0.0157333,0.236141,-0.0613924,0.0324962,0.0288673,-1.98516,-0.613316,0.117173,-0.250547,-0.406272,-0.137569,-5.06118,0.970207,-0.0397746,0.0480812,0.177504,0.0720445,0.00877975,-0.018522,0.00177879,0.0518004,0.933406,1.01474,-0.0319553,1.03648,0.97457,-0.0197516,0.0147404,0.0660103,-1.23026,0.0157333,0.236141,-0.0613924,0.0324962,0.0288673,-6.98516,-0.613316,0.117173,-0.250547,-0.406272,-0.137569,-10.0612,0.970207,-0.0397746,0.0480812,0.177504,0.0720445,0.00877975,-0.018522,0.00177879,0.0518004,0.933406,1.01474
12042.5,0.932504,0.0957561,5,63,0,-12027.6,-0.0714696,1.0217,0.996,-0.0434236,0.0755178,0.0769466,-1.15905,-0.0247908,0.252156,-0.06326,0.0200044,-0.0393356,-1.80928,-1.06559,0.167007,-0.417656,-0.0583698,-0.161465,-4.94737,0.932206,0.0311369,0.075353,0.128258,-0.103567,0.0395092,0.00919129,0.0834713,0.00426988,0.973581,0.939331,-0.0714696,1.0217,0.996,-0.0434236,0.0755178,0.0769466,-1.15905,-0.0247908,0.252156,-0.06326,0.0200044,-0.0393356,-6.80928,-1.06559,0.167007,-0.417656,-0.0583698,-0.161465,-9.94737,0.932206,0.0311369,0.075353,0.128258,-0.103567,0.0395092,0.00919129,0.0834713,0.00426988,0.973581,0.939331
12043.4,0.954276,0.0957561,6,63,0,-12031,-0.0654093,1.02491,0.999779,-0.0441745,0.0670344,0.0872266,-1.1715,-0.023297,0.252791,-0.0732731,0.0209529,-0.0449851,-1.84673,-1.01899,0.186384,-0.40281,-0.0108138,-0.152631,-4.96999,0.932953,0.0276192,0.0999481,0.122931,-0.0998191,0.0441313,0.0111086,0.0824419,0.00775664,0.976161,0.943086,-0.0654093,1.02491,0.999779,-0.0441745,0.0670344,0.0872266,-1.1715,-0.023297,0.252791,-0.0732731,0.0209529,-0.0449851,-6.84673,-1.01899,0.186384,-0.40281,-0.0108138,-0.152631,-9.96999,0.932953,0.0276192,0.0999481,0.122931,-0.0998191,0.0441313,0.0111086,0.0824419,0.00775664,0.976161,0.943086
12042,0.969556,0.0957561,6,63,0,-12028.9,-0.0384498,1.03128,1.00018,0.0127058,0.0561474,0.061754,-1.14082,-0.0291099,0.307058,0.0655231,-0.0608643,-0.0232418,-1.79331,-0.969659,0.361331,-0.367671,-0.290329,-0.0438475,-4.92785,0.976485,0.0984994,0.262345,0.0249151,-0.0662478,-0.0210604,-0.0589674,0.00538467,0.0690189,0.932076,1.10045,-0.0384498,1.03128,1.00018,0.0127058,0.0561474,0.061754,-1.14082,-0.0291099,0.307058,0.0655231,-0.0608643,-0.0232418,-6.79331,-0.969659,0.361331,-0.367671,-0.290329,-0.0438475,-9.92785,0.976485,0.0984994,0.262345,0.0249151,-0.0662478,-0.0210604,-0.0589674,0.00538467,0.0690189,0.932076,1.10045
12044.4,0.960592,0.0957561,6,63,0,-12034,-0.0247803,1.0242,1.01912,0.000627795,0.0280057,0.0446595,-1.18587,-0.0326025,0.327043,0.0512967,-0.0269085,-0.0164414,-1.91392,-1.12352,0.311865,-0.253003,0.0654389,-0.045372,-5.01146,0.992072,0.103931,0.281554,0.0565107,-0.0416816,0.00467105,-0.0532601,0.00967377,0.038978,0.950874,1.07656,-0.0247803,1.0242,1.01912,0.000627795,0.0280057,0.0446595,-1.18587,-0.0326025,0.327043,0.0512967,-0.0269085,-0.0164414,-6.91392,-1.12352,0.311865,-0.253003,0.0654389,-0.045372,-10.0115,0.992072,0.103931,0.281554,0.0565107,-0.0416816,0.00467105,-0.0532601,0.00967377,0.038978,0.950874,1.07656
12038.9,0.911369,0.0957561,6,63,0,-12024.6,-0.0295233,1.02145,0.996681,-0.00513226,-0.0294886,0.0756634,-1.16636,-0.0262018,0.23228,-0.0800395,-0.00844817,-0.0163877,-1.86608,-0.904261,0.128718,-0.522789,-0.24923,-0.0103071,-5.02346,0.895193,-0.0275571,0.0421478,0.0853095,0.0426996,0.0342884,0.055415,-0.0210633,-0.00126331,1.00201,0.929823,-0.0295233,1.02145,0.996681,-0.00513226,-0.0294886,0.0756634,-1.16636,-0.0262018,0.23228,-0.0800395,-0.00844817,-0.0163877,-6.86608,-0.904261,0.128718,-0.522789,-0.24923,-0.0103071,-10.0235,0.895193,-0.0275571,0.0421478,0.0853095,0.0426996,0.0342884,0.055415,-0.0210633,-0.00126331,1.00201,0.929823
12041.8,0.861652,0.0957561,5,63,0,-12024.8,-0.101727,1.04426,1.01224,-0.0234646,0.0775773,0.144977,-1.17355,-0.0298434,0.259742,-0.0317076,-0.0424262,0.0100744,-1.8933,-0.992749,0.198685,-0.380399,-0.053274,0.0177438,-4.97387,0.981883,-0.0278914,0.103089,-0.0167634,0.0363116,-0.000435562,-0.0315077,0.0813706,-0.0109452,0.971045,1.04646,-0.101727,1.04426,1.01224,-0.0234646,0.0775773,0.144977,-1.17355,-0.0298434,0.259742,-0.0317076,-0.0424262,0.0100744,-6.8933,-0.992749,0.198685,-0.380399,-0.053274,0.0177438,-9.97387,0.981883,-0.0278914,0.103089,-0.0167634,0.0363116,-0.000435562,-0.0315077,0.0813706,-0.0109452,0.971045,1.04646
12041.3,0.997201,0.0957561,6,63,0,-12027.4,-0.0953249,1.02598,1.00945,-0.042517,0.083999,0.12585,-1.13195,-0.0249071,0.241094,-0.0176889,-0.0458841,-0.0599831,-1.81467,-0.968113,0.119592,-0.381988,-0.132149,-0.409998,-4.8904,0.944048,-0.0630341,0.13073,0.0763488,-0.163653,-0.0252246,-0.0111533,0.0498222,0.0631807,1.04268,1.03841,-0.0953249,1.02598,1.00945,-0.042517,0.083999,0.12585,-1.13195,-0.0249071,0.241094,-0.0176889,-0.0458841,-0.0599831,-6.81467,-0.968113,0.119592,-0.381988,-0.132149,-0.409998,-9.8904,0.944048,-0.0630341,0.13073,0.0763488,-0.163653,-0.0252246,-0.0111533,0.0498222,0.0631807,1.04268,1.03841
12041.4,0.997546,0.0957561,6,63,0,-12028.2,0.0152431,1.01826,0.975716,0.00568094,0.00621891,-0.0142796,-1.11814,-0.025115,0.332123,-0.0168856,-0.0802056,-0.0153343,-1.71135,-0.955534,0.318686,-0.323634,-0.368687,-0.15284,-4.89059,0.993037,0.144942,0.103221,-0.0568989,0.0730523,0.0406197,-0.0435374,0.0192454,0.00528631,0.923847,0.985657,0.0152431,1.01826,0.975716,0.00568094,0.00621891,-0.0142796,-1.11814,-0.025115,0.332123,-0.0168856,-0.0802056,-0.0153343,-6.71135,-0.955534,0.318686,-0.323634,-0.368687,-0.15284,-9.89059,0.993037,0.144942,0.103221,-0.0568989,0.0730523,0.0406197,-0.0435374,0.0192454,0.00528631,0.923847,0.985657
