# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=18011996
# chain_id=4
# iter=600
# warmup=200
# save_warmup=1
# thin=1
# refresh=10
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=Simulations/simulation_3/chain_data_nngp_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa_beta_mu.1.1,alfa_beta_mu.1.2,alfa_beta_mu.1.3,alfa_beta_mu.1.4,alfa_beta_mu.1.5,alfa_beta_mu.1.6,alfa_beta_sigma.1.1,alfa_beta_sigma.1.2,alfa_beta_sigma.1.3,alfa_beta_sigma.1.4,alfa_beta_sigma.1.5,alfa_beta_sigma.1.6,alfa_beta_lambda_1.1.1,alfa_beta_lambda_1.1.2,alfa_beta_lambda_1.1.3,alfa_beta_lambda_1.1.4,alfa_beta_lambda_1.1.5,alfa_beta_lambda_1.1.6,alfa_beta_lambda_2.1.1,alfa_beta_lambda_2.1.2,alfa_beta_lambda_2.1.3,alfa_beta_lambda_2.1.4,alfa_beta_lambda_2.1.5,alfa_beta_lambda_2.1.6,alfa_beta_theta.1.1,alfa_beta_theta.1.2,alfa_beta_theta.1.3,alfa_beta_theta.1.4,alfa_beta_theta.1.5,alfa_beta_theta.1.6,beta_mu.1.1,beta_mu.1.2,beta_mu.1.3,beta_mu.1.4,beta_mu.1.5,beta_mu.1.6,beta_sigma.1.1,beta_sigma.1.2,beta_sigma.1.3,beta_sigma.1.4,beta_sigma.1.5,beta_sigma.1.6,beta_lambda_1.1.1,beta_lambda_1.1.2,beta_lambda_1.1.3,beta_lambda_1.1.4,beta_lambda_1.1.5,beta_lambda_1.1.6,beta_lambda_2.1.1,beta_lambda_2.1.2,beta_lambda_2.1.3,beta_lambda_2.1.4,beta_lambda_2.1.5,beta_lambda_2.1.6,beta_theta.1.1,beta_theta.1.2,beta_theta.1.3,beta_theta.1.4,beta_theta.1.5,beta_theta.1.6
12043,0.998863,0.137709,5,31,0,-12018.9,-0.00975241,1.03706,1.01643,0.00613213,-0.0157896,0.0621561,-1.17777,-0.0436423,0.294087,-0.0327571,-0.0598045,-0.00302808,-1.90129,-1.24793,0.312313,-0.324018,0.02117,-0.0803554,-4.95521,0.910905,0.00353685,0.095451,-0.14082,-0.00965132,0.00632535,-0.0303558,0.0206515,-0.0749636,0.960904,1.00288,-0.00975241,1.03706,1.01643,0.00613213,-0.0157896,0.0621561,-1.17777,-0.0436423,0.294087,-0.0327571,-0.0598045,-0.00302808,-6.90129,-1.24793,0.312313,-0.324018,0.02117,-0.0803554,-9.95521,0.910905,0.00353685,0.095451,-0.14082,-0.00965132,0.00632535,-0.0303558,0.0206515,-0.0749636,0.960904,1.00288
12040.9,0.979626,0.137709,5,31,0,-12029.9,-0.00578925,1.03618,1.0223,0.0286092,0.00962124,0.0251884,-1.14332,-0.0108366,0.259755,-0.0349296,-0.0384413,-0.074582,-1.8302,-0.870244,0.0834306,-0.319325,-0.453595,-0.0727321,-4.99791,0.928931,0.00929636,0.0642769,0.155341,-0.0908214,-0.00497392,0.0211102,0.0589818,0.178211,0.977244,1.00138,-0.00578925,1.03618,1.0223,0.0286092,0.00962124,0.0251884,-1.14332,-0.0108366,0.259755,-0.0349296,-0.0384413,-0.074582,-6.8302,-0.870244,0.0834306,-0.319325,-0.453595,-0.0727321,-9.99791,0.928931,0.00929636,0.0642769,0.155341,-0.0908214,-0.00497392,0.0211102,0.0589818,0.178211,0.977244,1.00138
12038.3,0.873877,0.137709,5,63,0,-12019.5,-0.0106535,1.0398,0.9847,-0.0019932,-0.0726397,0.0848007,-1.14407,-0.0346248,0.280859,0.0241223,-0.0721845,-0.0477585,-1.75893,-0.90199,0.166736,-0.146364,-0.582079,-0.292141,-4.82823,0.915387,0.00330505,0.123061,-0.135197,-0.122874,0.00202262,-0.0222178,0.0567389,0.0890774,1.00552,0.998009,-0.0106535,1.0398,0.9847,-0.0019932,-0.0726397,0.0848007,-1.14407,-0.0346248,0.280859,0.0241223,-0.0721845,-0.0477585,-6.75893,-0.90199,0.166736,-0.146364,-0.582079,-0.292141,-9.82823,0.915387,0.00330505,0.123061,-0.135197,-0.122874,0.00202262,-0.0222178,0.0567389,0.0890774,1.00552,0.998009
12028.1,0.881509,0.137709,5,31,0,-12016.2,-0.0233379,0.985896,1.07675,-0.0544383,-0.00785746,0.0748993,-1.11479,-0.0583157,0.285354,-0.0828672,-0.0622406,-0.106761,-1.79736,-1.03879,0.174817,-0.446963,-0.225505,-0.125334,-4.9445,0.806734,0.0481555,0.109601,0.0609823,-0.141824,0.0157184,0.109139,0.00757551,-0.00949248,1.05968,1.02034,-0.0233379,0.985896,1.07675,-0.0544383,-0.00785746,0.0748993,-1.11479,-0.0583157,0.285354,-0.0828672,-0.0622406,-0.106761,-6.79736,-1.03879,0.174817,-0.446963,-0.225505,-0.125334,-9.9445,0.806734,0.0481555,0.109601,0.0609823,-0.141824,0.0157184,0.109139,0.00757551,-0.00949248,1.05968,1.02034
12035.9,0.976554,0.137709,5,31,0,-12011.7,-0.0232184,1.01418,1.02263,0.000481208,0.069431,0.0599714,-1.18251,-0.0635517,0.278826,-0.100736,-0.0309463,-0.0147678,-1.85995,-0.976673,0.268539,-0.333904,-0.379958,-0.11624,-4.98942,0.903754,0.0431461,-0.0663298,0.0721688,-0.132978,0.0418042,0.0300402,-0.0073526,-0.0204314,0.986272,0.975248,-0.0232184,1.01418,1.02263,0.000481208,0.069431,0.0599714,-1.18251,-0.0635517,0.278826,-0.100736,-0.0309463,-0.0147678,-6.85995,-0.976673,0.268539,-0.333904,-0.379958,-0.11624,-9.98942,0.903754,0.0431461,-0.0663298,0.0721688,-0.132978,0.0418042,0.0300402,-0.0073526,-0.0204314,0.986272,0.975248
12040.5,0.934949,0.137709,5,31,0,-12023.4,-0.0535364,1.05297,1.00683,-0.00840374,0.0574493,0.119144,-1.13755,-0.0255182,0.268423,-0.0817248,-0.0688571,-0.0123948,-1.88482,-0.872336,-0.0255883,-0.240399,-0.261079,-0.0736473,-4.89764,0.855991,0.0351491,0.0688495,-0.0847478,-0.00567516,0.000870935,-0.0149884,0.0337884,0.0516718,0.969076,0.987704,-0.0535364,1.05297,1.00683,-0.00840374,0.0574493,0.119144,-1.13755,-0.0255182,0.268423,-0.0817248,-0.0688571,-0.0123948,-6.88482,-0.872336,-0.0255883,-0.240399,-0.261079,-0.0736473,-9.89764,0.855991,0.0351491,0.0688495,-0.0847478,-0.00567516,0.000870935,-0.0149884,0.0337884,0.0516718,0.969076,0.987704
12039.5,0.970265,0.137709,5,63,0,-12028.4,-0.0713021,1.05154,1.02579,-0.0107954,0.0854003,0.090585,-1.1835,-0.0723317,0.238326,-0.0474659,-0.0333188,0.0202915,-1.90408,-1.10308,-0.0218348,-0.318397,-0.201379,-0.0302702,-4.96643,0.936329,-0.0293531,-0.0738006,-0.00491947,-0.0116078,0.0306565,-0.011323,0.0255545,0.0580901,0.998406,1.01858,-0.0713021,1.05154,1.02579,-0.0107954,0.0854003,0.090585,-1.1835,-0.0723317,0.238326,-0.0474659,-0.0333188,0.0202915,-6.90408,-1.10308,-0.0218348,-0.318397,-0.201379,-0.0302702,-9.96643,0.936329,-0.0293531,-0.0738006,-0.00491947,-0.0116078,0.0306565,-0.011323,0.0255545,0.0580901,0.998406,1.01858
12041.4,1,0.137709,5,31,0,-12031.7,-0.0564268,1.05314,1.03495,0.0374459,0.0890492,0.0816184,-1.17424,-0.0454821,0.246479,-0.0841906,-0.0423995,0.0202568,-1.89385,-1.12059,0.0970373,-0.193087,-0.152703,0.0449684,-5.05483,0.899556,-0.0365766,0.00620436,0.132697,0.0647424,0.00491303,0.0191527,0.0176327,-0.00303606,0.95693,1.00084,-0.0564268,1.05314,1.03495,0.0374459,0.0890492,0.0816184,-1.17424,-0.0454821,0.246479,-0.0841906,-0.0423995,0.0202568,-6.89385,-1.12059,0.0970373,-0.193087,-0.152703,0.0449684,-10.0548,0.899556,-0.0365766,0.00620436,0.132697,0.0647424,0.00491303,0.0191527,0.0176327,-0.00303606,0.95693,1.00084
12044,0.95627,0.137709,5,63,0,-12026.6,-0.0549494,1.04583,1.00312,0.0211055,0.0494842,0.0725342,-1.18258,-0.0679696,0.284755,-0.0492985,-0.0342108,0.0188471,-1.86801,-0.966673,0.260722,-0.595544,-0.348032,0.00837479,-5.03063,0.857616,-0.0194,0.0609294,0.110077,0.0366785,0.0223915,-0.000347935,0.0199452,-0.0538254,0.997726,0.994883,-0.0549494,1.04583,1.00312,0.0211055,0.0494842,0.0725342,-1.18258,-0.0679696,0.284755,-0.0492985,-0.0342108,0.0188471,-6.86801,-0.966673,0.260722,-0.595544,-0.348032,0.00837479,-10.0306,0.857616,-0.0194,0.0609294,0.110077,0.0366785,0.0223915,-0.000347935,0.0199452,-0.0538254,0.997726,0.994883
12045.2,0.983702,0.137709,5,63,0,-12031.5,-0.00142788,1.00881,1.0175,-0.0118209,0.0177895,0.0517356,-1.19926,-0.0431099,0.309301,-0.0914851,-0.0389795,0.0377011,-1.92784,-0.952853,0.316244,-0.414336,-0.225068,-0.0934453,-5.05054,0.898402,0.0323861,0.0305607,0.0488424,0.144416,0.00207346,0.00764784,0.0381665,0.0323463,0.950859,0.987855,-0.00142788,1.00881,1.0175,-0.0118209,0.0177895,0.0517356,-1.19926,-0.0431099,0.309301,-0.0914851,-0.0389795,0.0377011,-6.92784,-0.952853,0.316244,-0.414336,-0.225068,-0.0934453,-10.0505,0.898402,0.0323861,0.0305607,0.0488424,0.144416,0.00207346,0.00764784,0.0381665,0.0323463,0.950859,0.987855
12044,0.927735,0.137709,5,63,0,-12030.2,-0.0185292,1.05748,1.00348,0.0241202,0.0506153,0.066654,-1.17634,-0.031771,0.283359,0.023845,-0.0420433,0.014953,-1.93817,-1.05325,0.230609,-0.275586,-0.152715,0.0675073,-4.95904,0.960056,0.0797146,0.262469,0.0818866,-0.0703243,0.00270301,0.0128291,0.0195775,0.0439889,0.968312,1.02405,-0.0185292,1.05748,1.00348,0.0241202,0.0506153,0.066654,-1.17634,-0.031771,0.283359,0.023845,-0.0420433,0.014953,-6.93817,-1.05325,0.230609,-0.275586,-0.152715,0.0675073,-9.95904,0.960056,0.0797146,0.262469,0.0818866,-0.0703243,0.00270301,0.0128291,0.0195775,0.0439889,0.968312,1.02405
12048.7,0.934193,0.137709,5,63,0,-12032.4,-0.0246229,1.02639,1.00644,0.0446773,0.0298577,0.0511686,-1.21143,-0.0222955,0.283661,0.00829657,0.000471008,0.0112051,-1.97141,-0.997493,0.220567,-0.294316,-0.0577094,-0.00749771,-5.04161,0.976401,0.053839,0.198062,0.0926026,-0.0548708,0.0203211,0.00120045,0.0146345,0.0546209,0.971478,1.05781,-0.0246229,1.02639,1.00644,0.0446773,0.0298577,0.0511686,-1.21143,-0.0222955,0.283661,0.00829657,0.000471008,0.0112051,-6.97141,-0.997493,0.220567,-0.294316,-0.0577094,-0.00749771,-10.0416,0.976401,0.053839,0.198062,0.0926026,-0.0548708,0.0203211,0.00120045,0.0146345,0.0546209,0.971478,1.05781
12040.5,0.932216,0.137709,5,31,0,-12030,-0.0280329,1.03387,1.00745,-0.0655216,0.0280018,0.0786054,-1.20809,-0.00628275,0.286257,-0.0298652,0.0167614,0.00362133,-1.92256,-1.0538,0.236246,-0.478896,0.00688199,-0.154354,-5.00612,0.996852,0.049445,0.117222,0.0378362,0.0962081,0.0677637,-0.0690409,0.0311077,0.0197602,0.814491,0.918521,-0.0280329,1.03387,1.00745,-0.0655216,0.0280018,0.0786054,-1.20809,-0.00628275,0.286257,-0.0298652,0.0167614,0.00362133,-6.92256,-1.0538,0.236246,-0.478896,0.00688199,-0.154354,-10.0061,0.996852,0.049445,0.117222,0.0378362,0.0962081,0.0677637,-0.0690409,0.0311077,0.0197602,0.814491,0.918521
12041.5,0.95601,0.137709,5,63,0,-12023.6,-8.35238e-06,1.04587,1.01716,0.0398687,-0.0132602,0.055082,-1.15446,-0.0152511,0.25518,-0.072261,-0.0041467,-0.0769908,-1.78625,-1.01875,0.249462,-0.664481,-0.276066,-0.0454269,-5.03218,0.938315,-0.0879946,0.0177656,0.218339,-0.127136,0.0177895,-0.00748174,0.0622511,0.0627605,0.910702,0.99833,-8.35238e-06,1.04587,1.01716,0.0398687,-0.0132602,0.055082,-1.15446,-0.0152511,0.25518,-0.072261,-0.0041467,-0.0769908,-6.78625,-1.01875,0.249462,-0.664481,-0.276066,-0.0454269,-10.0322,0.938315,-0.0879946,0.0177656,0.218339,-0.127136,0.0177895,-0.00748174,0.0622511,0.0627605,0.910702,0.99833
12045.5,0.937047,0.137709,5,31,0,-12028.1,-0.0444961,1.00485,1.00801,0.0165212,0.028583,0.0684567,-1.13873,-0.0161444,0.233059,-0.052996,-0.0945171,-0.0403351,-1.8335,-0.904926,0.075593,-0.320099,-0.213497,-0.135124,-4.93528,0.991192,-0.0327132,0.0888174,-0.0260985,-0.0292183,0.0381167,-0.0122371,0.0529223,0.0504067,0.945654,0.997686,-0.0444961,1.00485,1.00801,0.0165212,0.028583,0.0684567,-1.13873,-0.0161444,0.233059,-0.052996,-0.0945171,-0.0403351,-6.8335,-0.904926,0.075593,-0.320099,-0.213497,-0.135124,-9.93528,0.991192,-0.0327132,0.0888174,-0.0260985,-0.0292183,0.0381167,-0.0122371,0.0529223,0.0504067,0.945654,0.997686
12042.6,0.951674,0.137709,5,31,0,-12028.6,-0.0358755,0.990627,1.0084,-0.0198459,0.0596374,0.0652743,-1.12347,-0.0141373,0.225125,-0.045379,-0.0797134,-0.00546382,-1.79363,-1.03115,0.0574699,-0.409689,-0.214511,-0.0636615,-4.87903,0.919593,-0.00382635,0.0818847,-0.0385876,-0.0226954,0.0334185,0.00421757,0.0447217,0.0386228,0.95374,1.01638,-0.0358755,0.990627,1.0084,-0.0198459,0.0596374,0.0652743,-1.12347,-0.0141373,0.225125,-0.045379,-0.0797134,-0.00546382,-6.79363,-1.03115,0.0574699,-0.409689,-0.214511,-0.0636615,-9.87903,0.919593,-0.00382635,0.0818847,-0.0385876,-0.0226954,0.0334185,0.00421757,0.0447217,0.0386228,0.95374,1.01638
12043.3,0.957158,0.137709,5,31,0,-12029.6,-0.0525307,1.05614,1.03058,0.00846167,0.042169,0.131023,-1.17346,-0.0253322,0.289162,-0.0956673,-0.048058,-0.00532374,-1.88312,-0.876313,0.261498,-0.430154,-0.339585,-0.116127,-4.99651,0.911628,0.0703965,-0.0273678,0.0753371,0.0465458,0.0156001,-0.023921,0.0405111,-0.0145259,1.00011,0.961629,-0.0525307,1.05614,1.03058,0.00846167,0.042169,0.131023,-1.17346,-0.0253322,0.289162,-0.0956673,-0.048058,-0.00532374,-6.88312,-0.876313,0.261498,-0.430154,-0.339585,-0.116127,-9.99651,0.911628,0.0703965,-0.0273678,0.0753371,0.0465458,0.0156001,-0.023921,0.0405111,-0.0145259,1.00011,0.961629
12038.6,0.888668,0.137709,5,31,0,-12024,-0.0516677,1.00809,1.00507,-0.045944,0.101461,0.0836646,-1.16551,-0.0605171,0.271042,0.0419243,-0.0608752,-0.00254736,-1.86436,-1.02885,-0.0234942,0.0249062,-0.328126,-0.0859314,-4.91101,0.865348,-0.0119458,0.0997566,-0.0514971,-0.0546954,0.0226008,-0.0238494,0.0383603,0.0290696,0.948465,1.05564,-0.0516677,1.00809,1.00507,-0.045944,0.101461,0.0836646,-1.16551,-0.0605171,0.271042,0.0419243,-0.0608752,-0.00254736,-6.86436,-1.02885,-0.0234942,0.0249062,-0.328126,-0.0859314,-9.91101,0.865348,-0.0119458,0.0997566,-0.0514971,-0.0546954,0.0226008,-0.0238494,0.0383603,0.0290696,0.948465,1.05564
12040.6,0.998377,0.137709,5,31,0,-12029.3,0.0161955,1.05663,0.999528,0.054883,0.0107426,0.0420194,-1.162,-0.0198886,0.267167,-0.0241562,-0.00729907,-0.0472842,-1.79301,-0.876285,0.306029,-0.436246,-0.403894,-0.251331,-4.97966,0.87983,-0.0457066,0.236657,0.190337,-0.0751629,0.0249223,-0.00935847,0.0329198,-0.00839801,0.996851,0.987926,0.0161955,1.05663,0.999528,0.054883,0.0107426,0.0420194,-1.162,-0.0198886,0.267167,-0.0241562,-0.00729907,-0.0472842,-6.79301,-0.876285,0.306029,-0.436246,-0.403894,-0.251331,-9.97966,0.87983,-0.0457066,0.236657,0.190337,-0.0751629,0.0249223,-0.00935847,0.0329198,-0.00839801,0.996851,0.987926
12038.6,0.989122,0.137709,5,31,0,-12025.3,-0.0925543,0.982374,1.02686,-0.040675,0.0634255,0.114516,-1.22898,-0.0426681,0.260032,-0.0807535,0.00690619,0.0665227,-2.0319,-1.10496,0.072611,-0.221986,0.0845819,0.0250602,-4.93629,0.958874,0.0559057,-0.0543614,-0.0266075,-0.0634175,-0.00230605,-0.0232065,0.0432874,0.0893029,0.998545,1.0476,-0.0925543,0.982374,1.02686,-0.040675,0.0634255,0.114516,-1.22898,-0.0426681,0.260032,-0.0807535,0.00690619,0.0665227,-7.0319,-1.10496,0.072611,-0.221986,0.0845819,0.0250602,-9.93629,0.958874,0.0559057,-0.0543614,-0.0266075,-0.0634175,-0.00230605,-0.0232065,0.0432874,0.0893029,0.998545,1.0476
12035.4,0.825436,0.137709,5,31,0,-12022.4,0.0202843,1.04414,1.04167,0.0332888,0.0430704,0.0196515,-1.19838,-0.0404388,0.282951,0.0524776,0.0131545,0.0025331,-1.8767,-1.03839,0.31974,-0.244463,-0.175031,-0.117219,-5.11097,0.864029,-0.0121927,0.359155,0.14145,0.142178,0.0619838,-0.00816679,0.0223009,-0.0607845,0.890151,0.946691,0.0202843,1.04414,1.04167,0.0332888,0.0430704,0.0196515,-1.19838,-0.0404388,0.282951,0.0524776,0.0131545,0.0025331,-6.8767,-1.03839,0.31974,-0.244463,-0.175031,-0.117219,-10.111,0.864029,-0.0121927,0.359155,0.14145,0.142178,0.0619838,-0.00816679,0.0223009,-0.0607845,0.890151,0.946691
12036.8,0.944815,0.137709,5,31,0,-12021.8,-0.0271838,1.00677,1.01467,0.00804231,0.0325861,0.0250632,-1.19951,-0.0930847,0.288709,0.0495776,-0.0411657,0.0527626,-1.98137,-1.07356,0.307374,-0.451383,-0.189888,0.174207,-4.98834,0.842095,0.0213603,0.29746,0.130627,0.0349369,0.0492199,-0.0492209,0.0379849,-0.0325473,0.840024,0.943736,-0.0271838,1.00677,1.01467,0.00804231,0.0325861,0.0250632,-1.19951,-0.0930847,0.288709,0.0495776,-0.0411657,0.0527626,-6.98137,-1.07356,0.307374,-0.451383,-0.189888,0.174207,-9.98834,0.842095,0.0213603,0.29746,0.130627,0.0349369,0.0492199,-0.0492209,0.0379849,-0.0325473,0.840024,0.943736
12036.7,0.992903,0.137709,5,63,0,-12020,-0.0961832,1.04161,1.01317,-0.0105163,0.0567727,0.139592,-1.11705,-0.00595829,0.264429,-0.0543566,-0.10075,-0.00541646,-1.79767,-1.02331,0.172307,-0.455103,-0.0500787,-0.194843,-4.91331,1.03532,-0.0319119,-0.0271677,-0.0211237,0.0589722,-0.00372679,0.0201484,0.097433,0.0579996,1.03144,1.0138,-0.0961832,1.04161,1.01317,-0.0105163,0.0567727,0.139592,-1.11705,-0.00595829,0.264429,-0.0543566,-0.10075,-0.00541646,-6.79767,-1.02331,0.172307,-0.455103,-0.0500787,-0.194843,-9.91331,1.03532,-0.0319119,-0.0271677,-0.0211237,0.0589722,-0.00372679,0.0201484,0.097433,0.0579996,1.03144,1.0138
12038.6,0.743691,0.137709,5,63,0,-12020.5,-0.0792521,1.01958,1.02611,-0.00678649,0.0715138,0.150403,-1.12817,-0.00370345,0.298835,-0.0466761,-0.0919144,-0.0431346,-1.77097,-1.03885,0.314347,-0.530238,-0.26062,-0.301753,-4.94348,0.988106,0.0422064,0.17297,-0.100557,0.0198604,-0.00776926,-0.0380176,0.0532481,0.081808,1.00677,1.01525,-0.0792521,1.01958,1.02611,-0.00678649,0.0715138,0.150403,-1.12817,-0.00370345,0.298835,-0.0466761,-0.0919144,-0.0431346,-6.77097,-1.03885,0.314347,-0.530238,-0.26062,-0.301753,-9.94348,0.988106,0.0422064,0.17297,-0.100557,0.0198604,-0.00776926,-0.0380176,0.0532481,0.081808,1.00677,1.01525
12035.4,0.998346,0.137709,5,31,0,-12026.1,0.0127044,1.03744,0.984648,-0.0215714,-0.0261725,-0.00715542,-1.1663,-0.0643667,0.307034,0.0179151,-0.078502,0.00318817,-1.90872,-0.952201,0.214391,-0.306474,-0.292149,-0.109461,-4.9645,0.866714,0.139559,0.300392,0.0558132,-0.167004,0.0364087,-0.00203,0.00203571,-0.00730989,0.939978,1.01584,0.0127044,1.03744,0.984648,-0.0215714,-0.0261725,-0.00715542,-1.1663,-0.0643667,0.307034,0.0179151,-0.078502,0.00318817,-6.90872,-0.952201,0.214391,-0.306474,-0.292149,-0.109461,-9.9645,0.866714,0.139559,0.300392,0.0558132,-0.167004,0.0364087,-0.00203,0.00203571,-0.00730989,0.939978,1.01584
12037.4,0.98092,0.137709,5,31,0,-12018.1,-0.00750141,1.0365,1.04085,0.0397911,-0.00715162,0.0291181,-1.14788,-0.0344185,0.293356,-0.0494265,-0.0359664,0.0787623,-1.82752,-0.914762,0.187069,-0.349681,-0.108996,-0.035799,-4.9473,0.971658,0.0493887,0.0117097,0.111759,0.150689,-0.0156414,-0.0119663,0.0375107,0.0576895,0.961789,1.05248,-0.00750141,1.0365,1.04085,0.0397911,-0.00715162,0.0291181,-1.14788,-0.0344185,0.293356,-0.0494265,-0.0359664,0.0787623,-6.82752,-0.914762,0.187069,-0.349681,-0.108996,-0.035799,-9.9473,0.971658,0.0493887,0.0117097,0.111759,0.150689,-0.0156414,-0.0119663,0.0375107,0.0576895,0.961789,1.05248
12034.7,0.894223,0.137709,5,31,0,-12021.7,0.0278485,1.0893,1.02205,-0.00908829,0.0194183,0.0441632,-1.20672,-0.027622,0.301609,-0.0334621,-0.0383757,0.0365818,-1.92149,-1.0991,0.229634,-0.322742,-0.19148,0.0878722,-5.03526,0.956557,0.0569085,0.053418,-0.082565,0.0871397,0.00587829,-0.0769917,0.00466525,0.037074,0.932867,1.04356,0.0278485,1.0893,1.02205,-0.00908829,0.0194183,0.0441632,-1.20672,-0.027622,0.301609,-0.0334621,-0.0383757,0.0365818,-6.92149,-1.0991,0.229634,-0.322742,-0.19148,0.0878722,-10.0353,0.956557,0.0569085,0.053418,-0.082565,0.0871397,0.00587829,-0.0769917,0.00466525,0.037074,0.932867,1.04356
12036,0.679188,0.137709,5,31,0,-12020.6,-0.0573472,0.974455,1.00428,0.0549288,0.052793,0.0725103,-1.16935,0.000202291,0.2362,-0.0801056,0.0115711,-0.0376861,-1.89242,-0.887287,0.0325833,-0.466767,-0.119946,-0.00644117,-5.02107,0.939686,-0.0625555,0.0382363,0.0932217,0.105287,0.0312154,0.0292268,0.0545614,0.0941254,0.987662,0.963413,-0.0573472,0.974455,1.00428,0.0549288,0.052793,0.0725103,-1.16935,0.000202291,0.2362,-0.0801056,0.0115711,-0.0376861,-6.89242,-0.887287,0.0325833,-0.466767,-0.119946,-0.00644117,-10.0211,0.939686,-0.0625555,0.0382363,0.0932217,0.105287,0.0312154,0.0292268,0.0545614,0.0941254,0.987662,0.963413
12038.9,0.998623,0.137709,5,31,0,-12020.7,-0.0132652,1.05141,1.03261,-0.0463392,0.0143224,0.104325,-1.16858,0.013631,0.288917,-0.0689195,-0.0241654,-0.0667984,-1.87789,-0.87061,0.0154439,-0.103803,-0.224836,-0.236794,-4.96605,0.976994,0.0819941,-0.0527856,0.00524485,-0.0467008,0.0144574,-0.00962504,-0.00146532,0.0119169,1.06024,0.964589,-0.0132652,1.05141,1.03261,-0.0463392,0.0143224,0.104325,-1.16858,0.013631,0.288917,-0.0689195,-0.0241654,-0.0667984,-6.87789,-0.87061,0.0154439,-0.103803,-0.224836,-0.236794,-9.96605,0.976994,0.0819941,-0.0527856,0.00524485,-0.0467008,0.0144574,-0.00962504,-0.00146532,0.0119169,1.06024,0.964589
12041.3,0.897623,0.137709,5,31,0,-12023.7,0.0041963,0.993159,0.98956,-0.0355108,0.0055366,0.0107082,-1.13856,-0.0516411,0.293187,-0.0487829,-0.0819956,0.0339258,-1.78344,-0.848805,0.0634233,-0.0955972,-0.424897,-0.122335,-4.93066,0.90708,0.104308,0.0597579,-0.0329729,0.0464606,-0.0300053,0.0223549,-0.00977855,0.0214141,1.05236,1.05616,0.0041963,0.993159,0.98956,-0.0355108,0.0055366,0.0107082,-1.13856,-0.0516411,0.293187,-0.0487829,-0.0819956,0.0339258,-6.78344,-0.848805,0.0634233,-0.0955972,-0.424897,-0.122335,-9.93066,0.90708,0.104308,0.0597579,-0.0329729,0.0464606,-0.0300053,0.0223549,-0.00977855,0.0214141,1.05236,1.05616
12042.8,0.953758,0.137709,5,31,0,-12027.9,-0.0352261,1.0551,1.03104,0.0274666,0.0435987,0.0964429,-1.20566,0.00845779,0.324852,-0.00898063,-0.0350385,0.0177902,-1.98526,-0.870451,0.163454,-0.0775675,-0.25511,0.00164361,-4.99938,1.00954,0.134229,0.0851288,0.0665172,0.000345624,0.0505166,0.000941486,0.0266051,0.0503447,0.947705,0.962151,-0.0352261,1.0551,1.03104,0.0274666,0.0435987,0.0964429,-1.20566,0.00845779,0.324852,-0.00898063,-0.0350385,0.0177902,-6.98526,-0.870451,0.163454,-0.0775675,-0.25511,0.00164361,-9.99938,1.00954,0.134229,0.0851288,0.0665172,0.000345624,0.0505166,0.000941486,0.0266051,0.0503447,0.947705,0.962151
12042.9,0.929773,0.137709,5,31,0,-12026.5,-0.0100988,1.01125,1.01093,-0.0621776,0.0230668,0.0409282,-1.16956,-0.0739395,0.237675,-0.050024,-0.0306902,-0.0299952,-1.91802,-0.986885,0.16881,-0.347422,-0.144076,-0.192704,-4.92701,0.845255,-0.0885767,0.0834275,-0.0531215,-0.0219938,-0.00513857,-0.0365103,0.0514158,0.00681304,0.934498,1.0378,-0.0100988,1.01125,1.01093,-0.0621776,0.0230668,0.0409282,-1.16956,-0.0739395,0.237675,-0.050024,-0.0306902,-0.0299952,-6.91802,-0.986885,0.16881,-0.347422,-0.144076,-0.192704,-9.92701,0.845255,-0.0885767,0.0834275,-0.0531215,-0.0219938,-0.00513857,-0.0365103,0.0514158,0.00681304,0.934498,1.0378
12043.9,0.978688,0.137709,5,31,0,-12036.9,-0.0490898,1.05395,1.02925,0.0444737,0.0563739,0.0787969,-1.16159,0.017699,0.290954,-0.0439654,-0.0396483,-0.0440953,-1.88194,-0.840066,0.0636706,-0.209994,-0.305782,-0.138972,-4.99641,1.03787,0.0438085,-0.0105483,0.0180008,0.00452801,0.0138237,0.0282346,0.0210149,0.0758215,1.00713,0.995947,-0.0490898,1.05395,1.02925,0.0444737,0.0563739,0.0787969,-1.16159,0.017699,0.290954,-0.0439654,-0.0396483,-0.0440953,-6.88194,-0.840066,0.0636706,-0.209994,-0.305782,-0.138972,-9.99641,1.03787,0.0438085,-0.0105483,0.0180008,0.00452801,0.0138237,0.0282346,0.0210149,0.0758215,1.00713,0.995947
