# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=18011996
# chain_id=2
# iter=600
# warmup=200
# save_warmup=1
# thin=1
# refresh=10
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=Simulations/simulation_3/chain_data_nngp_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa_beta_mu.1.1,alfa_beta_mu.1.2,alfa_beta_mu.1.3,alfa_beta_mu.1.4,alfa_beta_mu.1.5,alfa_beta_mu.1.6,alfa_beta_sigma.1.1,alfa_beta_sigma.1.2,alfa_beta_sigma.1.3,alfa_beta_sigma.1.4,alfa_beta_sigma.1.5,alfa_beta_sigma.1.6,alfa_beta_lambda_1.1.1,alfa_beta_lambda_1.1.2,alfa_beta_lambda_1.1.3,alfa_beta_lambda_1.1.4,alfa_beta_lambda_1.1.5,alfa_beta_lambda_1.1.6,alfa_beta_lambda_2.1.1,alfa_beta_lambda_2.1.2,alfa_beta_lambda_2.1.3,alfa_beta_lambda_2.1.4,alfa_beta_lambda_2.1.5,alfa_beta_lambda_2.1.6,alfa_beta_theta.1.1,alfa_beta_theta.1.2,alfa_beta_theta.1.3,alfa_beta_theta.1.4,alfa_beta_theta.1.5,alfa_beta_theta.1.6,beta_mu.1.1,beta_mu.1.2,beta_mu.1.3,beta_mu.1.4,beta_mu.1.5,beta_mu.1.6,beta_sigma.1.1,beta_sigma.1.2,beta_sigma.1.3,beta_sigma.1.4,beta_sigma.1.5,beta_sigma.1.6,beta_lambda_1.1.1,beta_lambda_1.1.2,beta_lambda_1.1.3,beta_lambda_1.1.4,beta_lambda_1.1.5,beta_lambda_1.1.6,beta_lambda_2.1.1,beta_lambda_2.1.2,beta_lambda_2.1.3,beta_lambda_2.1.4,beta_lambda_2.1.5,beta_lambda_2.1.6,beta_theta.1.1,beta_theta.1.2,beta_theta.1.3,beta_theta.1.4,beta_theta.1.5,beta_theta.1.6
12040.2,0.97372,0.111482,5,31,0,-12027.1,-0.0342192,1.00923,0.999874,-0.016223,0.0577353,0.0392173,-1.22377,-0.0574826,0.321351,-0.0397445,0.020236,-0.0132479,-2.03521,-1.00849,0.353174,-0.394127,-0.0450695,-0.0724199,-4.9678,0.853112,0.123359,0.108378,-0.0254429,-0.135222,0.0160345,-0.041709,0.0657841,0.0263474,0.963335,1.01831,-0.0342192,1.00923,0.999874,-0.016223,0.0577353,0.0392173,-1.22377,-0.0574826,0.321351,-0.0397445,0.020236,-0.0132479,-7.03521,-1.00849,0.353174,-0.394127,-0.0450695,-0.0724199,-9.9678,0.853112,0.123359,0.108378,-0.0254429,-0.135222,0.0160345,-0.041709,0.0657841,0.0263474,0.963335,1.01831
12042.3,0.873854,0.111482,5,31,0,-12023.5,-0.0592108,1.01379,1.01793,-0.0547852,0.0199948,0.133289,-1.14426,-0.0442417,0.30148,0.0207026,-0.0678815,0.0665509,-1.83751,-0.917102,0.270013,-0.243811,-0.383998,0.0440778,-4.94229,0.893355,0.0770894,0.207157,0.0717996,0.0681286,0.0168786,-0.0231499,0.0136974,0.0275594,0.892137,1.0095,-0.0592108,1.01379,1.01793,-0.0547852,0.0199948,0.133289,-1.14426,-0.0442417,0.30148,0.0207026,-0.0678815,0.0665509,-6.83751,-0.917102,0.270013,-0.243811,-0.383998,0.0440778,-9.94229,0.893355,0.0770894,0.207157,0.0717996,0.0681286,0.0168786,-0.0231499,0.0136974,0.0275594,0.892137,1.0095
12042.6,0.99291,0.111482,5,31,0,-12027.9,-0.0507302,1.01584,1.04113,-0.028857,0.0713167,0.0786422,-1.19061,-0.0534887,0.320305,-0.0387369,-0.0377073,-0.02001,-1.88138,-1.17479,0.242305,-0.367848,-0.136031,-0.0546377,-5.00047,0.934333,0.0807096,0.0475909,-0.0165895,0.0404963,0.00600941,-0.0809859,0.0518734,0.0380516,0.89568,1.03874,-0.0507302,1.01584,1.04113,-0.028857,0.0713167,0.0786422,-1.19061,-0.0534887,0.320305,-0.0387369,-0.0377073,-0.02001,-6.88138,-1.17479,0.242305,-0.367848,-0.136031,-0.0546377,-10.0005,0.934333,0.0807096,0.0475909,-0.0165895,0.0404963,0.00600941,-0.0809859,0.0518734,0.0380516,0.89568,1.03874
12045.1,0.981504,0.111482,5,31,0,-12030.3,-0.0642791,1.02916,0.998066,-0.00162666,0.0776702,0.0761277,-1.16904,0.00296114,0.294208,0.0356475,0.0328392,-0.0408403,-1.89878,-0.989257,0.19562,-0.241531,-0.069842,-0.00809436,-5.00462,0.952076,0.0599689,0.234035,0.105622,0.00284073,0.034023,-0.00455632,-0.00583865,-0.00208707,0.94111,0.970716,-0.0642791,1.02916,0.998066,-0.00162666,0.0776702,0.0761277,-1.16904,0.00296114,0.294208,0.0356475,0.0328392,-0.0408403,-6.89878,-0.989257,0.19562,-0.241531,-0.069842,-0.00809436,-10.0046,0.952076,0.0599689,0.234035,0.105622,0.00284073,0.034023,-0.00455632,-0.00583865,-0.00208707,0.94111,0.970716
12041.5,1,0.111482,5,31,0,-12028.6,0.00117375,1.01235,1.00446,-0.00896986,-0.0314654,0.0576603,-1.23268,-0.0291907,0.284987,-0.0407848,-0.0471779,0.066635,-2.04899,-1.20641,0.131237,-0.273761,0.0460835,0.192356,-5.08592,0.95163,0.0483962,0.0653174,-0.0462571,0.10439,-0.0279118,-0.0147616,0.00900664,-0.0146096,1.06053,1.08829,0.00117375,1.01235,1.00446,-0.00896986,-0.0314654,0.0576603,-1.23268,-0.0291907,0.284987,-0.0407848,-0.0471779,0.066635,-7.04899,-1.20641,0.131237,-0.273761,0.0460835,0.192356,-10.0859,0.95163,0.0483962,0.0653174,-0.0462571,0.10439,-0.0279118,-0.0147616,0.00900664,-0.0146096,1.06053,1.08829
12046.8,0.945402,0.111482,5,63,0,-12029.7,-0.0474365,1.00722,1.01274,-0.0215891,0.0476471,0.0739134,-1.1813,-0.0371613,0.289784,0.0507768,-0.0543444,0.0222247,-1.92579,-0.97777,0.233361,-0.194973,-0.306177,0.0224813,-5.01912,0.858167,0.0158261,0.249367,0.0156198,0.129759,0.0298678,0.0322782,0.0143751,-0.0118373,1.0441,0.936418,-0.0474365,1.00722,1.01274,-0.0215891,0.0476471,0.0739134,-1.1813,-0.0371613,0.289784,0.0507768,-0.0543444,0.0222247,-6.92579,-0.97777,0.233361,-0.194973,-0.306177,0.0224813,-10.0191,0.858167,0.0158261,0.249367,0.0156198,0.129759,0.0298678,0.0322782,0.0143751,-0.0118373,1.0441,0.936418
12041.3,0.825982,0.111482,5,63,0,-12018.1,0.0199457,1.0319,0.982239,0.00629341,-0.00737425,-0.0199191,-1.17858,-0.003225,0.273027,-0.0617329,-0.0082705,-0.0416007,-1.90334,-0.877751,0.11168,-0.328695,-0.13156,-0.275645,-5.01283,0.982948,0.0726439,-0.0375231,0.0090204,0.013908,-0.0391526,0.00185873,0.0617543,0.086726,1.10312,1.04716,0.0199457,1.0319,0.982239,0.00629341,-0.00737425,-0.0199191,-1.17858,-0.003225,0.273027,-0.0617329,-0.0082705,-0.0416007,-6.90334,-0.877751,0.11168,-0.328695,-0.13156,-0.275645,-10.0128,0.982948,0.0726439,-0.0375231,0.0090204,0.013908,-0.0391526,0.00185873,0.0617543,0.086726,1.10312,1.04716
12037.5,0.895893,0.111482,6,63,0,-12020.1,-0.00220003,1.04206,1.01177,0.00725386,-0.0211825,0.0609047,-1.09537,-0.013199,0.234723,-0.089203,-0.090068,-0.0844933,-1.80923,-0.932997,0.209732,-0.634853,-0.314725,-0.0391173,-4.85309,0.903059,-0.106744,-0.13716,-0.0626316,-0.152584,0.0157746,0.00190198,0.0905742,0.149215,0.959402,1.0128,-0.00220003,1.04206,1.01177,0.00725386,-0.0211825,0.0609047,-1.09537,-0.013199,0.234723,-0.089203,-0.090068,-0.0844933,-6.80923,-0.932997,0.209732,-0.634853,-0.314725,-0.0391173,-9.85309,0.903059,-0.106744,-0.13716,-0.0626316,-0.152584,0.0157746,0.00190198,0.0905742,0.149215,0.959402,1.0128
12038.5,0.986164,0.111482,6,63,0,-12020.4,-0.0809926,1.00317,0.992992,-0.0088583,0.115122,0.0577849,-1.16382,-0.0210726,0.27666,0.0317234,-0.0517227,0.0424956,-1.94983,-0.830838,0.0799317,-0.0252388,-0.137097,0.0158827,-5.02666,0.919115,0.0349503,0.232184,0.0785839,0.192359,-0.0117587,0.0339672,-0.0013782,-0.00531259,1.03407,0.999179,-0.0809926,1.00317,0.992992,-0.0088583,0.115122,0.0577849,-1.16382,-0.0210726,0.27666,0.0317234,-0.0517227,0.0424956,-6.94983,-0.830838,0.0799317,-0.0252388,-0.137097,0.0158827,-10.0267,0.919115,0.0349503,0.232184,0.0785839,0.192359,-0.0117587,0.0339672,-0.0013782,-0.00531259,1.03407,0.999179
12034.6,0.778848,0.111482,5,31,0,-12017.1,-0.0738796,1.05721,0.961869,-0.0139874,0.0927724,0.10094,-1.22916,-0.0375619,0.280597,0.0693703,-0.0376186,0.0546105,-1.93071,-0.969608,0.206282,-0.122049,-0.373198,-0.00404529,-5.03454,0.94435,0.00480183,0.20571,0.015057,0.102922,0.00901047,0.0479117,0.0439528,0.0370265,1.04978,1.00971,-0.0738796,1.05721,0.961869,-0.0139874,0.0927724,0.10094,-1.22916,-0.0375619,0.280597,0.0693703,-0.0376186,0.0546105,-6.93071,-0.969608,0.206282,-0.122049,-0.373198,-0.00404529,-10.0345,0.94435,0.00480183,0.20571,0.015057,0.102922,0.00901047,0.0479117,0.0439528,0.0370265,1.04978,1.00971
12040.9,0.99928,0.111482,5,31,0,-12023,-0.0958173,1.0172,0.973576,-0.0170116,0.0988099,0.10588,-1.21087,-0.0283057,0.276741,-0.00115292,-0.0256816,0.0701407,-1.92773,-0.90997,0.224744,-0.187995,-0.16106,-0.0810917,-5.08277,0.925454,0.000898066,0.198813,0.112704,0.231114,0.0147407,0.0570919,0.0369481,0.00821275,1.03622,1.01036,-0.0958173,1.0172,0.973576,-0.0170116,0.0988099,0.10588,-1.21087,-0.0283057,0.276741,-0.00115292,-0.0256816,0.0701407,-6.92773,-0.90997,0.224744,-0.187995,-0.16106,-0.0810917,-10.0828,0.925454,0.000898066,0.198813,0.112704,0.231114,0.0147407,0.0570919,0.0369481,0.00821275,1.03622,1.01036
12036.4,0.754223,0.111482,5,63,0,-12020.3,0.00806974,1.03339,1.04902,0.0153063,-0.00401086,0.0448398,-1.12337,0.00609175,0.280903,-0.0858449,-0.0774678,-0.0326391,-1.76946,-0.981446,0.148034,-0.447394,-0.207694,-0.15996,-4.77711,0.996748,-0.0122172,-0.130477,-0.162495,-0.239289,0.0279963,-0.0742849,0.0406551,0.0590272,0.847326,1.00318,0.00806974,1.03339,1.04902,0.0153063,-0.00401086,0.0448398,-1.12337,0.00609175,0.280903,-0.0858449,-0.0774678,-0.0326391,-6.76946,-0.981446,0.148034,-0.447394,-0.207694,-0.15996,-9.77711,0.996748,-0.0122172,-0.130477,-0.162495,-0.239289,0.0279963,-0.0742849,0.0406551,0.0590272,0.847326,1.00318
12041.6,0.99652,0.111482,5,63,0,-12022.4,0.000944258,1.04581,1.03351,0.0359564,0.040682,0.0248003,-1.1492,0.0109766,0.28244,-0.0685632,-0.040909,-0.0293446,-1.87585,-0.877922,0.110259,-0.337364,-0.161665,-0.084361,-4.97752,1.00567,0.119631,-0.0154839,0.113035,-0.0670504,0.0405413,-0.0704068,0.043171,0.111293,0.842718,1.00964,0.000944258,1.04581,1.03351,0.0359564,0.040682,0.0248003,-1.1492,0.0109766,0.28244,-0.0685632,-0.040909,-0.0293446,-6.87585,-0.877922,0.110259,-0.337364,-0.161665,-0.084361,-9.97752,1.00567,0.119631,-0.0154839,0.113035,-0.0670504,0.0405413,-0.0704068,0.043171,0.111293,0.842718,1.00964
12042.8,0.876824,0.111482,5,31,0,-12027.2,-0.0299181,1.03355,1.00242,-0.0037959,-0.00563324,0.0843982,-1.16557,-0.0305733,0.2907,-0.0406814,0.000650112,-0.0630841,-1.82394,-0.922452,0.144807,-0.245815,-0.399823,-0.154303,-4.93561,0.924578,0.0286468,0.0985575,0.17579,-0.114311,0.0386688,-0.0592936,0.0454624,0.0304462,0.824649,0.982211,-0.0299181,1.03355,1.00242,-0.0037959,-0.00563324,0.0843982,-1.16557,-0.0305733,0.2907,-0.0406814,0.000650112,-0.0630841,-6.82394,-0.922452,0.144807,-0.245815,-0.399823,-0.154303,-9.93561,0.924578,0.0286468,0.0985575,0.17579,-0.114311,0.0386688,-0.0592936,0.0454624,0.0304462,0.824649,0.982211
12041,0.892163,0.111482,5,31,0,-12027.9,-0.0318589,1.0395,1.0024,-0.00649875,-0.00586981,0.0861514,-1.16169,-0.0269793,0.285832,-0.0333054,0.00843117,-0.0580031,-1.82017,-0.942106,0.143712,-0.282089,-0.43018,-0.159435,-4.94194,0.922691,0.0317822,0.0804368,0.179472,-0.103523,0.0384947,-0.0612976,0.0476143,0.0313059,0.822808,0.981681,-0.0318589,1.0395,1.0024,-0.00649875,-0.00586981,0.0861514,-1.16169,-0.0269793,0.285832,-0.0333054,0.00843117,-0.0580031,-6.82017,-0.942106,0.143712,-0.282089,-0.43018,-0.159435,-9.94194,0.922691,0.0317822,0.0804368,0.179472,-0.103523,0.0384947,-0.0612976,0.0476143,0.0313059,0.822808,0.981681
12041.2,0.997008,0.111482,6,63,0,-12025.8,-0.0370605,1.01889,1.00853,0.0238449,0.00472645,0.0638194,-1.21794,-0.024329,0.294335,0.0417257,0.00114615,0.0908053,-1.943,-0.806362,0.0912683,0.0182437,-0.440988,0.0205718,-4.98672,0.855894,0.0438685,0.192301,0.0768966,0.0753771,0.0170642,0.0151097,-0.000854744,0.0205179,0.939389,1.00351,-0.0370605,1.01889,1.00853,0.0238449,0.00472645,0.0638194,-1.21794,-0.024329,0.294335,0.0417257,0.00114615,0.0908053,-6.943,-0.806362,0.0912683,0.0182437,-0.440988,0.0205718,-9.98672,0.855894,0.0438685,0.192301,0.0768966,0.0753771,0.0170642,0.0151097,-0.000854744,0.0205179,0.939389,1.00351
12039.1,0.973564,0.111482,6,63,0,-12028.2,-0.0411463,1.0308,1.01355,-0.0322304,0.0408029,0.0477088,-1.16321,-0.0523814,0.232626,-0.059132,-0.0648482,-0.0114872,-1.85853,-1.06463,-0.0684724,-0.289242,-0.355593,-0.0834861,-5.03687,0.878018,-0.0397107,0.0523649,0.10193,0.0613929,0.0203503,-0.0253933,0.0227546,0.0490851,0.880813,0.961021,-0.0411463,1.0308,1.01355,-0.0322304,0.0408029,0.0477088,-1.16321,-0.0523814,0.232626,-0.059132,-0.0648482,-0.0114872,-6.85853,-1.06463,-0.0684724,-0.289242,-0.355593,-0.0834861,-10.0369,0.878018,-0.0397107,0.0523649,0.10193,0.0613929,0.0203503,-0.0253933,0.0227546,0.0490851,0.880813,0.961021
12042,0.96405,0.111482,6,63,0,-12021.3,-0.00821684,1.04581,0.999202,-0.0127077,0.00400109,0.044525,-1.1496,-0.0182952,0.321226,-0.000485935,-0.0234222,-0.015827,-1.81319,-0.988022,0.379139,-0.383623,-0.0506907,-0.254285,-4.97148,1.02084,0.0761441,0.158099,0.0923829,-0.03357,-0.0301785,-0.0135999,0.0294756,0.0410817,1.05791,1.10043,-0.00821684,1.04581,0.999202,-0.0127077,0.00400109,0.044525,-1.1496,-0.0182952,0.321226,-0.000485935,-0.0234222,-0.015827,-6.81319,-0.988022,0.379139,-0.383623,-0.0506907,-0.254285,-9.97148,1.02084,0.0761441,0.158099,0.0923829,-0.03357,-0.0301785,-0.0135999,0.0294756,0.0410817,1.05791,1.10043
12047.7,0.958536,0.111482,6,63,0,-12028.3,-0.0108282,1.00601,1.01004,-0.0174603,-0.012054,0.0356446,-1.15524,-0.0262575,0.306329,0.000467626,-0.0961473,0.0105859,-1.89306,-0.908001,0.190719,-0.232613,-0.33231,-0.0366242,-4.93947,0.930511,0.0953511,0.141086,-0.0565114,-0.00348347,-0.00863314,0.00987057,0.0033376,-0.0456205,0.964466,1.02697,-0.0108282,1.00601,1.01004,-0.0174603,-0.012054,0.0356446,-1.15524,-0.0262575,0.306329,0.000467626,-0.0961473,0.0105859,-6.89306,-0.908001,0.190719,-0.232613,-0.33231,-0.0366242,-9.93947,0.930511,0.0953511,0.141086,-0.0565114,-0.00348347,-0.00863314,0.00987057,0.0033376,-0.0456205,0.964466,1.02697
12050.1,0.993696,0.111482,5,31,0,-12039.8,-0.0227651,1.02335,0.979975,-0.0378334,0.0393966,0.0476009,-1.15986,-0.015595,0.304515,-0.0334161,-0.0372937,0.00511769,-1.87653,-0.992134,0.233594,-0.421563,-0.0343519,-0.088147,-4.95518,0.954416,0.0611602,0.0482661,0.0414651,0.0380719,0.0132626,-0.012251,0.0457716,0.0501322,0.965012,0.965962,-0.0227651,1.02335,0.979975,-0.0378334,0.0393966,0.0476009,-1.15986,-0.015595,0.304515,-0.0334161,-0.0372937,0.00511769,-6.87653,-0.992134,0.233594,-0.421563,-0.0343519,-0.088147,-9.95518,0.954416,0.0611602,0.0482661,0.0414651,0.0380719,0.0132626,-0.012251,0.0457716,0.0501322,0.965012,0.965962
12042.5,0.772687,0.111482,5,63,0,-12030.2,-0.0777753,1.02182,0.994343,-0.068894,0.0843186,0.0666734,-1.17295,-0.0459269,0.263505,0.0010507,-0.0640481,-0.0161113,-1.88042,-1.11055,0.135626,-0.099822,-0.163279,-0.213177,-4.97934,0.94141,-0.0278398,0.0981341,-0.0803601,0.0438611,0.035816,0.0136837,0.0319965,0.0199215,1.03268,0.950435,-0.0777753,1.02182,0.994343,-0.068894,0.0843186,0.0666734,-1.17295,-0.0459269,0.263505,0.0010507,-0.0640481,-0.0161113,-6.88042,-1.11055,0.135626,-0.099822,-0.163279,-0.213177,-9.97934,0.94141,-0.0278398,0.0981341,-0.0803601,0.0438611,0.035816,0.0136837,0.0319965,0.0199215,1.03268,0.950435
12044.4,0.94756,0.111482,5,31,0,-12022.6,-0.0563805,1.04487,1.01943,0.0236293,0.0546712,0.105379,-1.21181,-0.0331954,0.303311,-0.0610728,-0.0337648,0.0462822,-2.04439,-1.00649,0.330136,-0.601977,0.0288405,0.0914113,-5.0137,0.906374,0.0290922,0.0195598,0.0843582,0.00444956,0.0186716,-0.0194942,0.0566222,0.0341453,0.915547,1.00875,-0.0563805,1.04487,1.01943,0.0236293,0.0546712,0.105379,-1.21181,-0.0331954,0.303311,-0.0610728,-0.0337648,0.0462822,-7.04439,-1.00649,0.330136,-0.601977,0.0288405,0.0914113,-10.0137,0.906374,0.0290922,0.0195598,0.0843582,0.00444956,0.0186716,-0.0194942,0.0566222,0.0341453,0.915547,1.00875
12047.7,0.944168,0.111482,5,63,0,-12032.6,-0.00459287,1.00962,1.01266,-0.0361605,0.0234022,0.0334971,-1.21984,-0.0488716,0.256704,0.00892792,0.0339871,0.058865,-2.01447,-1.1951,0.129347,-0.345535,0.207096,0.128768,-5.12215,0.937733,-0.0190841,0.19268,0.283221,0.0993866,0.0293936,-0.0311477,0.0167733,0.00361251,0.921543,0.969942,-0.00459287,1.00962,1.01266,-0.0361605,0.0234022,0.0334971,-1.21984,-0.0488716,0.256704,0.00892792,0.0339871,0.058865,-7.01447,-1.1951,0.129347,-0.345535,0.207096,0.128768,-10.1221,0.937733,-0.0190841,0.19268,0.283221,0.0993866,0.0293936,-0.0311477,0.0167733,0.00361251,0.921543,0.969942
12036.2,0.803943,0.111482,5,31,0,-12024.6,-0.052022,1.0076,0.98403,-0.00827941,0.0214215,0.0792232,-1.20798,-0.0542983,0.285149,-0.122016,0.0451853,-0.0481794,-1.99121,-1.07908,0.343606,-0.719326,0.0961148,-0.185113,-5.0955,0.925789,-0.00904128,-0.0755897,0.25594,0.0364172,0.0514243,0.0171547,0.0608249,0.06333,0.94788,1.03636,-0.052022,1.0076,0.98403,-0.00827941,0.0214215,0.0792232,-1.20798,-0.0542983,0.285149,-0.122016,0.0451853,-0.0481794,-6.99121,-1.07908,0.343606,-0.719326,0.0961148,-0.185113,-10.0955,0.925789,-0.00904128,-0.0755897,0.25594,0.0364172,0.0514243,0.0171547,0.0608249,0.06333,0.94788,1.03636
12037.4,0.864162,0.111482,6,63,0,-12021.1,-0.0464579,1.02543,0.987049,-0.0180649,0.031132,0.0840167,-1.22364,-0.0491848,0.279242,-0.133228,0.0722339,-0.018761,-2.00731,-1.1877,0.327508,-0.569321,0.311575,-0.169929,-5.1283,0.940734,0.0012528,-0.0964299,0.185603,0.0326332,0.0484629,0.0214168,0.0655581,0.130508,0.949321,1.00073,-0.0464579,1.02543,0.987049,-0.0180649,0.031132,0.0840167,-1.22364,-0.0491848,0.279242,-0.133228,0.0722339,-0.018761,-7.00731,-1.1877,0.327508,-0.569321,0.311575,-0.169929,-10.1283,0.940734,0.0012528,-0.0964299,0.185603,0.0326332,0.0484629,0.0214168,0.0655581,0.130508,0.949321,1.00073
12039.6,0.9992,0.111482,5,31,0,-12023.9,-0.037883,1.02562,1.02759,-0.00619983,0.0638606,0.0574271,-1.22443,-0.0150814,0.270534,0.0846772,0.0582574,0.0157442,-2.02395,-0.877863,0.291195,-0.498506,-0.0650896,-0.0469014,-5.03194,0.950351,-0.089807,0.368226,0.17341,0.0235273,0.00377303,-0.00948444,0.053482,-0.0444332,0.992021,0.984703,-0.037883,1.02562,1.02759,-0.00619983,0.0638606,0.0574271,-1.22443,-0.0150814,0.270534,0.0846772,0.0582574,0.0157442,-7.02395,-0.877863,0.291195,-0.498506,-0.0650896,-0.0469014,-10.0319,0.950351,-0.089807,0.368226,0.17341,0.0235273,0.00377303,-0.00948444,0.053482,-0.0444332,0.992021,0.984703
12037.7,0.928177,0.111482,5,31,0,-12016.7,-0.0491059,1.01994,1.03169,0.0601798,0.0534394,0.0857185,-1.22538,-0.0385312,0.279211,0.0192825,0.0516852,0.0964332,-1.96462,-1.02095,0.338484,-0.260474,-0.0844271,0.0569126,-5.04205,0.894456,-0.0864732,0.234875,0.166463,0.147595,0.00888916,-0.014427,0.0306684,-0.0477827,1.00442,0.968315,-0.0491059,1.01994,1.03169,0.0601798,0.0534394,0.0857185,-1.22538,-0.0385312,0.279211,0.0192825,0.0516852,0.0964332,-6.96462,-1.02095,0.338484,-0.260474,-0.0844271,0.0569126,-10.0421,0.894456,-0.0864732,0.234875,0.166463,0.147595,0.00888916,-0.014427,0.0306684,-0.0477827,1.00442,0.968315
12041.2,0.899231,0.111482,6,95,0,-12021.5,-0.0235538,0.980457,1.01352,-0.0455882,-0.0264969,0.0844999,-1.15012,-0.0151951,0.305046,-0.0929972,-0.030754,-0.0904976,-1.82219,-0.985192,0.118435,-0.281049,-0.0733211,-0.331512,-4.9006,0.967608,0.0753631,-0.0644505,-0.0487858,-0.106723,0.0071602,-0.0570736,0.0318775,0.0794105,0.906536,0.981999,-0.0235538,0.980457,1.01352,-0.0455882,-0.0264969,0.0844999,-1.15012,-0.0151951,0.305046,-0.0929972,-0.030754,-0.0904976,-6.82219,-0.985192,0.118435,-0.281049,-0.0733211,-0.331512,-9.9006,0.967608,0.0753631,-0.0644505,-0.0487858,-0.106723,0.0071602,-0.0570736,0.0318775,0.0794105,0.906536,0.981999
12045.5,0.815042,0.111482,5,63,0,-12027.2,-0.0278515,1.06368,1.01427,-0.0209222,0.0280834,0.0628843,-1.1888,-0.0373497,0.241597,-0.0206276,0.00368545,0.00127416,-1.84876,-1.06924,0.204727,-0.529731,-0.282808,0.0235282,-5.02713,0.927712,-0.0910703,0.170892,0.166418,-0.00805962,0.0401723,-0.0285055,0.0443335,0.0196881,0.910758,0.978498,-0.0278515,1.06368,1.01427,-0.0209222,0.0280834,0.0628843,-1.1888,-0.0373497,0.241597,-0.0206276,0.00368545,0.00127416,-6.84876,-1.06924,0.204727,-0.529731,-0.282808,0.0235282,-10.0271,0.927712,-0.0910703,0.170892,0.166418,-0.00805962,0.0401723,-0.0285055,0.0443335,0.0196881,0.910758,0.978498
12038.1,0.716762,0.111482,5,31,0,-12026.4,0.0267489,1.03037,1.01172,0.0574768,-0.00744883,0.0193077,-1.22218,-0.0445875,0.258985,-0.0793842,0.0585243,-0.00868703,-2.02735,-1.02598,0.320743,-0.783627,0.0333357,-0.0748133,-5.09148,0.887311,-0.0768471,0.0538348,0.185445,0.00158732,0.00790536,-0.0224826,0.0680234,0.0636795,0.879233,1.03336,0.0267489,1.03037,1.01172,0.0574768,-0.00744883,0.0193077,-1.22218,-0.0445875,0.258985,-0.0793842,0.0585243,-0.00868703,-7.02735,-1.02598,0.320743,-0.783627,0.0333357,-0.0748133,-10.0915,0.887311,-0.0768471,0.0538348,0.185445,0.00158732,0.00790536,-0.0224826,0.0680234,0.0636795,0.879233,1.03336
12040.7,0.986886,0.111482,5,63,0,-12021.8,0.03226,1.02589,1.02672,0.0110417,-0.0596551,0.0076388,-1.20226,-0.0258495,0.272588,-0.0442022,0.0270706,-0.0184598,-1.91694,-1.00848,0.362958,-0.712504,-0.233459,0.0261418,-5.01761,0.918773,-0.0460034,0.184755,0.162032,-0.127183,0.0102639,-0.00477977,0.0581563,0.0292941,1.04333,0.950761,0.03226,1.02589,1.02672,0.0110417,-0.0596551,0.0076388,-1.20226,-0.0258495,0.272588,-0.0442022,0.0270706,-0.0184598,-6.91694,-1.00848,0.362958,-0.712504,-0.233459,0.0261418,-10.0176,0.918773,-0.0460034,0.184755,0.162032,-0.127183,0.0102639,-0.00477977,0.0581563,0.0292941,1.04333,0.950761
12040.9,0.981105,0.111482,6,63,0,-12027.2,0.0284038,1.03127,1.0027,0.00130375,-0.0406736,0.0351118,-1.18682,-0.0170392,0.27907,-0.0340335,-0.0045327,0.00817142,-1.90285,-0.916069,0.345648,-0.798013,-0.182321,-0.0676238,-4.98199,0.951294,0.000774477,0.299429,0.117474,-0.0437005,0.0105697,-0.027586,0.0515677,0.0633547,1.03676,0.987526,0.0284038,1.03127,1.0027,0.00130375,-0.0406736,0.0351118,-1.18682,-0.0170392,0.27907,-0.0340335,-0.0045327,0.00817142,-6.90285,-0.916069,0.345648,-0.798013,-0.182321,-0.0676238,-9.98199,0.951294,0.000774477,0.299429,0.117474,-0.0437005,0.0105697,-0.027586,0.0515677,0.0633547,1.03676,0.987526
12041.7,0.798127,0.111482,5,31,0,-12022,0.0339459,1.06146,1.01449,-0.0390188,-0.00514497,-0.00572421,-1.18782,-0.0182509,0.29779,-0.00685757,-4.9589e-05,0.00109618,-1.8858,-0.849212,0.358682,-0.647549,-0.309095,-0.138887,-5.00201,0.938907,0.0190043,0.164895,0.0745019,0.00452147,0.00511208,0.00858923,0.0519942,0.0196103,1.00541,1.04271,0.0339459,1.06146,1.01449,-0.0390188,-0.00514497,-0.00572421,-1.18782,-0.0182509,0.29779,-0.00685757,-4.9589e-05,0.00109618,-6.8858,-0.849212,0.358682,-0.647549,-0.309095,-0.138887,-10.002,0.938907,0.0190043,0.164895,0.0745019,0.00452147,0.00511208,0.00858923,0.0519942,0.0196103,1.00541,1.04271
