# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=18011996
# chain_id=1
# iter=600
# warmup=200
# save_warmup=1
# thin=1
# refresh=10
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=Simulations/simulation_2/chain_data_nngp_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa_beta_mu.1.1,alfa_beta_mu.1.2,alfa_beta_mu.1.3,alfa_beta_sigma.1.1,alfa_beta_sigma.1.2,alfa_beta_sigma.1.3,alfa_beta_lambda_1.1.1,alfa_beta_lambda_1.1.2,alfa_beta_lambda_1.1.3,alfa_beta_lambda_2.1.1,alfa_beta_lambda_2.1.2,alfa_beta_lambda_2.1.3,alfa_beta_theta.1.1,alfa_beta_theta.1.2,alfa_beta_theta.1.3,beta_mu.1.1,beta_mu.1.2,beta_mu.1.3,beta_sigma.1.1,beta_sigma.1.2,beta_sigma.1.3,beta_lambda_1.1.1,beta_lambda_1.1.2,beta_lambda_1.1.3,beta_lambda_2.1.1,beta_lambda_2.1.2,beta_lambda_2.1.3,beta_theta.1.1,beta_theta.1.2,beta_theta.1.3
5560.59,0.473194,0.00957166,5,31,0,-5550.13,0.071314,1.0111,0.0990369,0.0988817,-0.0338462,0.130287,-3.89505,-1.08097,3.22964,-4.87666,1.07488,3.15449,0.327467,-0.0142903,0.978281,0.071314,1.0111,0.0990369,0.0988817,-0.0338462,0.130287,-6.89505,-1.08097,0.229642,-7.87666,1.07488,0.154493,0.327467,-0.0142903,0.978281
5562.5,0.993268,0.00493082,6,127,0,-5552.64,-0.19796,1.15906,0.0329459,0.0983341,0.0693704,0.0497715,-3.86014,-0.955947,3.01966,-4.8818,1.07526,2.99707,0.435599,0.00847535,0.943208,-0.19796,1.15906,0.0329459,0.0983341,0.0693704,0.0497715,-6.86014,-0.955947,0.0196618,-7.8818,1.07526,-0.00293297,0.435599,0.00847535,0.943208
5567.85,0.993585,0.00777804,5,63,0,-5556.81,-0.0397563,1.14062,0.331936,0.143487,-0.0013857,0.0327627,-3.77407,-1.05865,2.94635,-4.81034,1.00401,2.98428,0.3403,-0.0759444,0.953877,-0.0397563,1.14062,0.331936,0.143487,-0.0013857,0.0327627,-6.77407,-1.05865,-0.0536497,-7.81034,1.00401,-0.0157185,0.3403,-0.0759444,0.953877
5567.85,0.000750494,0.0122133,3,11,0,-5557.52,-0.0397563,1.14062,0.331936,0.143487,-0.0013857,0.0327627,-3.77407,-1.05865,2.94635,-4.81034,1.00401,2.98428,0.3403,-0.0759444,0.953877,-0.0397563,1.14062,0.331936,0.143487,-0.0013857,0.0327627,-6.77407,-1.05865,-0.0536497,-7.81034,1.00401,-0.0157185,0.3403,-0.0759444,0.953877
5567.59,0.993394,0.00233811,7,127,0,-5561.87,-0.166127,1.1062,0.124107,0.1121,0.0355284,0.0318869,-3.86278,-0.978987,3.04773,-4.84353,1.03382,2.88315,0.336649,-0.0522736,1.02759,-0.166127,1.1062,0.124107,0.1121,0.0355284,0.0318869,-6.86278,-0.978987,0.0477269,-7.84353,1.03382,-0.11685,0.336649,-0.0522736,1.02759
5566.36,0.992396,0.00367442,7,127,0,-5561.55,-0.0764461,1.18205,0.288972,0.133729,-0.0956056,0.0862277,-3.79535,-1.2025,3.12571,-4.85582,0.853188,3.10237,0.420606,0.0322779,0.940958,-0.0764461,1.18205,0.288972,0.133729,-0.0956056,0.0862277,-6.79535,-1.2025,0.125715,-7.85582,0.853188,0.102367,0.420606,0.0322779,0.940958
5568.46,0.977134,0.0057333,6,127,0,-5559.66,-0.0705807,1.01464,0.0530961,0.136521,-0.0562335,0.0409571,-3.82383,-1.07769,3.11847,-4.8372,0.928847,2.9421,0.35294,-0.0322458,1.00036,-0.0705807,1.01464,0.0530961,0.136521,-0.0562335,0.0409571,-6.82383,-1.07769,0.118465,-7.8372,0.928847,-0.0578969,0.35294,-0.0322458,1.00036
5567.38,0.737977,0.0086236,5,63,0,-5561.83,0.0833968,1.09254,-0.0453251,0.102634,0.0167141,0.00340083,-3.84521,-0.943476,2.94855,-4.85767,1.00825,2.96276,0.390025,0.0328725,0.930678,0.0833968,1.09254,-0.0453251,0.102634,0.0167141,0.00340083,-6.84521,-0.943476,-0.0514459,-7.85767,1.00825,-0.037243,0.390025,0.0328725,0.930678
5564.25,0.927016,0.00787172,5,31,0,-5556.31,0.0148001,1.1807,-0.103924,0.137671,-0.00390842,0.0310333,-3.77658,-0.977026,2.97954,-4.79779,1.04667,2.95359,0.303748,-0.0696358,1.05666,0.0148001,1.1807,-0.103924,0.137671,-0.00390842,0.0310333,-6.77658,-0.977026,-0.0204627,-7.79779,1.04667,-0.0464143,0.303748,-0.0696358,1.05666
5565.79,0.905866,0.0106124,5,63,0,-5560.15,0.0184835,1.12519,-0.00695239,0.185088,0.0357632,-0.0573458,-3.74637,-0.983225,2.91429,-4.75318,1.08457,2.86973,0.374354,-0.00586746,1.04498,0.0184835,1.12519,-0.00695239,0.185088,0.0357632,-0.0573458,-6.74637,-0.983225,-0.0857086,-7.75318,1.08457,-0.130267,0.374354,-0.00586746,1.04498
5567.06,0.208054,0.0136561,2,5,0,-5557.61,0.0368325,1.11459,0.00479635,0.19662,0.0386031,-0.0587022,-3.75687,-0.949483,2.89499,-4.75117,1.06607,2.85236,0.369581,0.0141639,1.03281,0.0368325,1.11459,0.00479635,0.19662,0.0386031,-0.0587022,-6.75687,-0.949483,-0.105012,-7.75117,1.06607,-0.147642,0.369581,0.0141639,1.03281
5564.97,0.985704,0.0042278,6,63,0,-5562.12,0.00634636,1.25691,-0.163058,0.151222,0.0725007,-0.0785431,-3.78352,-0.915554,2.79327,-4.82846,1.08306,2.84174,0.336624,-0.00311337,1.00571,0.00634636,1.25691,-0.163058,0.151222,0.0725007,-0.0785431,-6.78352,-0.915554,-0.206733,-7.82846,1.08306,-0.158263,0.336624,-0.00311337,1.00571
5565.36,0.999666,0.00640764,6,63,0,-5557.36,0.0492613,1.0244,0.0479998,0.169921,-0.0438506,-0.0352612,-3.72874,-1.08338,2.91483,-4.7828,1.01789,2.90001,0.355651,-0.123097,0.908289,0.0492613,1.0244,0.0479998,0.169921,-0.0438506,-0.0352612,-6.72874,-1.08338,-0.0851654,-7.7828,1.01789,-0.0999904,0.355651,-0.123097,0.908289
5564.09,0.861743,0.00994547,5,31,0,-5557.85,0.020037,1.09368,-0.112375,0.142187,0.0709649,-0.0935357,-3.80746,-0.851881,2.77626,-4.81821,1.14319,2.80129,0.407542,0.0923126,1.08406,0.020037,1.09368,-0.112375,0.142187,0.0709649,-0.0935357,-6.80746,-0.851881,-0.223741,-7.81821,1.14319,-0.198712,0.407542,0.0923126,1.08406
5562.94,0.409345,0.0116508,5,31,0,-5553.25,-0.0703986,1.16877,0.140107,0.140533,-0.089453,-0.086944,-3.78274,-1.17841,2.92293,-4.80493,0.819162,2.71985,0.411421,-0.00348546,0.88359,-0.0703986,1.16877,0.140107,0.140533,-0.089453,-0.086944,-6.78274,-1.17841,-0.0770702,-7.80493,0.819162,-0.280153,0.411421,-0.00348546,0.88359
5567.19,0.998776,0.00551967,6,63,0,-5557.09,-0.0826654,1.14969,0.0114836,0.116438,-0.0779342,0.00387783,-3.81257,-1.16655,3.00562,-4.83819,0.905615,2.83591,0.326964,0.0265186,1.04153,-0.0826654,1.14969,0.0114836,0.116438,-0.0779342,0.00387783,-6.81257,-1.16655,0.00562388,-7.83819,0.905615,-0.16409,0.326964,0.0265186,1.04153
5562.95,0.564636,0.00849908,5,31,0,-5554.24,0.0259016,1.05429,0.0349397,0.128806,-0.103201,-0.0157942,-3.79474,-1.194,2.968,-4.80896,0.866086,2.72615,0.405482,0.0988985,1.09171,0.0259016,1.05429,0.0349397,0.128806,-0.103201,-0.0157942,-6.79474,-1.194,-0.0319991,-7.80896,0.866086,-0.273853,0.405482,0.0988985,1.09171
5563.38,0.991886,0.00552085,6,63,0,-5558.71,0.0277919,1.05213,0.0347036,0.1298,-0.094367,-0.0203857,-3.79321,-1.19702,2.96968,-4.80856,0.871612,2.72664,0.400665,0.0897166,1.08792,0.0277919,1.05213,0.0347036,0.1298,-0.094367,-0.0203857,-6.79321,-1.19702,-0.030317,-7.80856,0.871612,-0.273364,0.400665,0.0897166,1.08792
5567.44,0.946361,0.00834905,5,31,0,-5557.63,0.0364048,1.10136,0.0418472,0.199163,-0.060677,0.00640529,-3.68987,-1.14556,3.03147,-4.77736,0.934905,2.95983,0.37268,0.030659,0.998313,0.0364048,1.10136,0.0418472,0.199163,-0.060677,0.00640529,-6.68987,-1.14556,0.0314711,-7.77736,0.934905,-0.0401714,0.37268,0.030659,0.998313
5568.61,0.289279,0.0115017,5,31,0,-5559.25,-0.072404,1.04113,-0.046945,0.167264,-0.064502,-0.00219873,-3.73493,-1.12832,2.95089,-4.79154,0.924249,2.91075,0.421839,0.0875827,0.988127,-0.072404,1.04113,-0.046945,0.167264,-0.064502,-0.00219873,-6.73493,-1.12832,-0.0491071,-7.79154,0.924249,-0.0892534,0.421839,0.0875827,0.988127
5567.53,0.944777,0.00438572,6,63,0,-5562.83,0.0449717,1.0271,0.00423417,0.117456,-0.0668441,0.0731897,-3.78482,-1.14374,3.03186,-4.84167,0.937762,2.9378,0.343568,0.0372987,1.08238,0.0449717,1.0271,0.00423417,0.117456,-0.0668441,0.0731897,-6.78482,-1.14374,0.0318567,-7.84167,0.937762,-0.0621951,0.343568,0.0372987,1.08238
5566.96,0.98326,0.00602155,6,127,0,-5557.44,-0.15654,1.05779,0.196254,0.135222,-0.106623,0.0882526,-3.83929,-1.23848,3.24858,-4.82744,0.872173,3.04987,0.433015,0.0914402,0.916841,-0.15654,1.05779,0.196254,0.135222,-0.106623,0.0882526,-6.83929,-1.23848,0.248581,-7.82744,0.872173,0.0498739,0.433015,0.0914402,0.916841
5568.54,0.978571,0.00887827,5,31,0,-5562.69,-0.0570938,1.27788,0.0724771,0.0858016,-0.0491704,0.0967646,-3.86086,-1.08858,3.07996,-4.87481,0.951001,3.0232,0.301739,-0.0897416,0.966352,-0.0570938,1.27788,0.0724771,0.0858016,-0.0491704,0.0967646,-6.86086,-1.08858,0.0799608,-7.87481,0.951001,0.0231999,0.301739,-0.0897416,0.966352
5568.54,0.000551991,0.0129249,1,3,0,-5562.66,-0.0570938,1.27788,0.0724771,0.0858016,-0.0491704,0.0967646,-3.86086,-1.08858,3.07996,-4.87481,0.951001,3.0232,0.301739,-0.0897416,0.966352,-0.0570938,1.27788,0.0724771,0.0858016,-0.0491704,0.0967646,-6.86086,-1.08858,0.0799608,-7.87481,0.951001,0.0231999,0.301739,-0.0897416,0.966352
5566.08,0.983241,0.00288288,6,63,0,-5560.73,0.0079833,1.25711,0.155405,0.0810311,-0.0389907,0.0571879,-3.95217,-1.04269,3.17536,-4.86957,0.931034,2.93267,0.315494,-0.0861224,0.935174,0.0079833,1.25711,0.155405,0.0810311,-0.0389907,0.0571879,-6.95217,-1.04269,0.175363,-7.86957,0.931034,-0.0673271,0.315494,-0.0861224,0.935174
5561.49,0.94858,0.00424032,7,191,0,-5557.39,-0.319996,1.13007,0.353738,0.174784,0.00773804,-0.0153851,-3.71081,-1.02569,2.86524,-4.82921,1.01734,2.97729,0.443531,0.136337,1.07007,-0.319996,1.13007,0.353738,0.174784,0.00773804,-0.0153851,-6.71081,-1.02569,-0.13476,-7.82921,1.01734,-0.0227109,0.443531,0.136337,1.07007
5566.63,0.989594,0.00581905,6,95,0,-5555.03,-0.329121,1.00749,0.451218,0.160312,-0.015309,0.00903521,-3.75966,-1.04211,2.94036,-4.78091,1.03737,2.93904,0.356097,0.0552427,1.05144,-0.329121,1.00749,0.451218,0.160312,-0.015309,0.00903521,-6.75966,-1.04211,-0.0596372,-7.78091,1.03737,-0.0609585,0.356097,0.0552427,1.05144
5567.3,0.542481,0.00860352,5,31,0,-5559.84,-0.0892397,1.18738,0.438265,0.124375,-0.0464102,0.0216618,-3.85072,-1.12812,3.13531,-4.8386,0.934644,2.9334,0.400225,-0.0452341,0.899543,-0.0892397,1.18738,0.438265,0.124375,-0.0464102,0.0216618,-6.85072,-1.12812,0.135313,-7.8386,0.934644,-0.0665954,0.400225,-0.0452341,0.899543
5567.77,0.879094,0.00546712,6,127,0,-5560.09,-0.119914,1.23893,0.244034,0.0934258,-0.044335,0.0910338,-3.85787,-1.06651,3.14456,-4.88182,0.953182,2.97426,0.361564,-0.133377,0.851444,-0.119914,1.23893,0.244034,0.0934258,-0.044335,0.0910338,-6.85787,-1.06651,0.144564,-7.88182,0.953182,-0.0257375,0.361564,-0.133377,0.851444
5566.36,0.894332,0.00655003,6,63,0,-5562.53,-0.155243,1.0501,0.248742,0.132425,-0.048644,0.0495961,-3.78959,-1.07816,2.96283,-4.82356,0.957563,2.97959,0.313116,0.0672954,1.07781,-0.155243,1.0501,0.248742,0.132425,-0.048644,0.0495961,-6.78959,-1.07816,-0.0371651,-7.82356,0.957563,-0.020407,0.313116,0.0672954,1.07781
5567.16,1,0.00805997,5,31,0,-5562.09,-0.0798937,1.10504,0.328259,0.157617,-0.018588,0.0268142,-3.78212,-1.01434,3.06761,-4.78464,1.00881,2.89155,0.36785,0.0570281,1.06105,-0.0798937,1.10504,0.328259,0.157617,-0.018588,0.0268142,-6.78212,-1.01434,0.0676051,-7.78464,1.00881,-0.108451,0.36785,0.0570281,1.06105
5567.67,0.0388187,0.0120447,4,31,0,-5560.16,-0.0814631,1.11535,0.305787,0.160528,-0.0158514,0.0262604,-3.79129,-1.00674,3.05538,-4.79467,0.985993,2.89322,0.358064,0.0415975,1.05316,-0.0814631,1.11535,0.305787,0.160528,-0.0158514,0.0262604,-6.79129,-1.00674,0.0553771,-7.79467,0.985993,-0.106779,0.358064,0.0415975,1.05316
5565.79,0.999375,0.0030341,7,255,0,-5562.3,-0.09851,1.18439,0.332326,0.0760933,-0.0149753,0.0976281,-3.90401,-1.07195,3.10056,-4.88522,1.0119,2.93569,0.3596,-0.0573986,0.992946,-0.09851,1.18439,0.332326,0.0760933,-0.0149753,0.0976281,-6.90401,-1.07195,0.100558,-7.88522,1.0119,-0.0643144,0.3596,-0.0573986,0.992946
5563.77,0.998692,0.0045311,7,127,0,-5559.66,-0.297937,0.948061,0.539512,0.206668,-0.0475813,-0.079463,-3.71177,-1.12966,2.88018,-4.77922,0.972879,2.94603,0.400891,-0.0130569,0.894265,-0.297937,0.948061,0.539512,0.206668,-0.0475813,-0.079463,-6.71177,-1.12966,-0.119817,-7.77922,0.972879,-0.0539687,0.400891,-0.0130569,0.894265
5561.41,0.993997,0.00673478,5,63,0,-5550.21,-0.171902,1.2911,0.304145,0.196906,-0.121959,-0.0693572,-3.69316,-1.20802,2.89493,-4.79596,0.803364,2.93001,0.347614,-0.038103,0.854802,-0.171902,1.2911,0.304145,0.196906,-0.121959,-0.0693572,-6.69316,-1.20802,-0.105073,-7.79596,0.803364,-0.0699896,0.347614,-0.038103,0.854802
5566.93,0.768509,0.00989108,5,31,0,-5556.43,-0.178106,1.1566,0.209636,0.148117,0.0116517,-0.0446049,-3.77168,-0.974592,2.87397,-4.77058,1.00473,2.75614,0.395079,0.0229807,1.02007,-0.178106,1.1566,0.209636,0.148117,0.0116517,-0.0446049,-6.77168,-0.974592,-0.126027,-7.77058,1.00473,-0.243862,0.395079,0.0229807,1.02007
5566.97,0.397186,0.307499,2,5,0,-5560.84,-0.160266,1.13915,0.236875,0.155298,0.0058227,-0.0755081,-3.78952,-1.02262,2.89799,-4.76953,1.01175,2.74146,0.375199,0.0583202,0.977508,-0.160266,1.13915,0.236875,0.155298,0.0058227,-0.0755081,-6.78952,-1.02262,-0.102007,-7.76953,1.01175,-0.25854,0.375199,0.0583202,0.977508
5566.97,0,1.47833,0,1,1,-5560.1,-0.160266,1.13915,0.236875,0.155298,0.0058227,-0.0755081,-3.78952,-1.02262,2.89799,-4.76953,1.01175,2.74146,0.375199,0.0583202,0.977508,-0.160266,1.13915,0.236875,0.155298,0.0058227,-0.0755081,-6.78952,-1.02262,-0.102007,-7.76953,1.01175,-0.25854,0.375199,0.0583202,0.977508
5559.59,0.982948,0.180548,4,15,0,-5555.97,-0.411943,1.21998,0.430448,0.196135,-0.0835617,-0.0569698,-3.68321,-1.12003,2.78917,-4.75886,0.914808,2.84314,0.337013,0.132935,1.19889,-0.411943,1.21998,0.430448,0.196135,-0.0835617,-0.0569698,-6.68321,-1.12003,-0.210829,-7.75886,0.914808,-0.156858,0.337013,0.132935,1.19889
5564.72,0.896475,0.203045,5,31,0,-5550.13,-0.182527,1.42746,0.30001,0.144234,-0.0721888,-0.0669238,-3.75162,-1.16306,2.87945,-4.81261,0.881819,2.80247,0.351109,0.0621677,1.06004,-0.182527,1.42746,0.30001,0.144234,-0.0721888,-0.0669238,-6.75162,-1.16306,-0.120551,-7.81261,0.881819,-0.197533,0.351109,0.0621677,1.06004
5558.04,0.540452,0.219817,5,31,0,-5551.23,0.150641,0.793873,0.0169864,0.13993,-0.0116489,0.060601,-3.81418,-0.987976,3.00072,-4.83427,1.02294,3.07138,0.388931,-0.0285279,1.0103,0.150641,0.793873,0.0169864,0.13993,-0.0116489,0.060601,-6.81418,-0.987976,0.000720629,-7.83427,1.02294,0.0713847,0.388931,-0.0285279,1.0103
5565.96,0.958547,0.0903972,6,63,0,-5550.11,0.0137608,1.01284,-0.071941,0.163402,0.0281021,0.0824004,-3.79299,-1.02697,3.17761,-4.78599,1.06495,3.00419,0.360899,-0.0718101,0.964981,0.0137608,1.01284,-0.071941,0.163402,0.0281021,0.0824004,-6.79299,-1.02697,0.177609,-7.78599,1.06495,0.00418891,0.360899,-0.0718101,0.964981
5566.96,0.923761,0.133554,4,31,0,-5560.19,-0.0136637,1.02069,-0.0569778,0.153762,0.0306149,0.0828941,-3.81662,-1.01901,3.19238,-4.79565,1.06361,2.96236,0.357578,-0.0470709,0.951037,-0.0136637,1.02069,-0.0569778,0.153762,0.0306149,0.0828941,-6.81662,-1.01901,0.192379,-7.79565,1.06361,-0.0376385,0.357578,-0.0470709,0.951037
5566.54,0.968705,0.186365,4,31,0,-5560.61,-0.0659156,1.29339,0.0317241,0.173652,-0.0432564,0.0287672,-3.70168,-1.13142,2.94211,-4.82347,0.968975,3.04228,0.371707,-0.0520421,0.865743,-0.0659156,1.29339,0.0317241,0.173652,-0.0432564,0.0287672,-6.70168,-1.13142,-0.057888,-7.82347,0.968975,0.0422797,0.371707,-0.0520421,0.865743
5566.54,0.0273551,0.308226,2,5,1,-5561.08,-0.0659156,1.29339,0.0317241,0.173652,-0.0432564,0.0287672,-3.70168,-1.13142,2.94211,-4.82347,0.968975,3.04228,0.371707,-0.0520421,0.865743,-0.0659156,1.29339,0.0317241,0.173652,-0.0432564,0.0287672,-6.70168,-1.13142,-0.057888,-7.82347,0.968975,0.0422797,0.371707,-0.0520421,0.865743
5563.06,0.99393,0.0265699,7,127,0,-5554.98,-0.102867,1.25697,-0.0163076,0.187101,-0.0422762,0.106004,-3.69408,-1.10331,3.09244,-4.76231,1.01823,3.11574,0.328201,-0.0286692,0.959302,-0.102867,1.25697,-0.0163076,0.187101,-0.0422762,0.106004,-6.69408,-1.10331,0.0924395,-7.76231,1.01823,0.115736,0.328201,-0.0286692,0.959302
5565.56,0.991169,0.0487372,7,127,0,-5551.7,0.148786,1.15241,-0.0136672,0.0991346,-0.018861,0.000964498,-3.83665,-1.01223,2.96572,-4.84875,0.959738,2.81172,0.38617,-0.0349802,0.923912,0.148786,1.15241,-0.0136672,0.0991346,-0.018861,0.000964498,-6.83665,-1.01223,-0.0342793,-7.84875,0.959738,-0.188284,0.38617,-0.0349802,0.923912
5565.53,0.991642,0.0895672,6,63,0,-5556.68,-0.201388,1.10317,0.513453,0.133274,0.0635894,0.113103,-3.80552,-0.924926,3.05407,-4.85237,1.11306,3.17933,0.401451,-0.0257947,0.860894,-0.201388,1.10317,0.513453,0.133274,0.0635894,0.113103,-6.80552,-0.924926,0.054075,-7.85237,1.11306,0.179335,0.401451,-0.0257947,0.860894
5568.27,0.789186,0.165529,5,31,0,-5559.17,-0.0812091,1.03802,0.163043,0.144343,0.0295488,0.0213764,-3.81788,-0.974862,3.05179,-4.82179,1.07029,2.97032,0.447764,-0.0483319,0.78641,-0.0812091,1.03802,0.163043,0.144343,0.0295488,0.0213764,-6.81788,-0.974862,0.0517947,-7.82179,1.07029,-0.0296832,0.447764,-0.0483319,0.78641
5570.72,0.970247,0.162092,5,31,0,-5564.26,-0.0194185,0.931672,0.147288,0.110428,-0.00807208,0.0318897,-3.85719,-1.02958,3.02492,-4.84051,0.983873,2.89987,0.369499,-0.00221603,0.98952,-0.0194185,0.931672,0.147288,0.110428,-0.00807208,0.0318897,-6.85719,-1.02958,0.0249182,-7.84051,0.983873,-0.100134,0.369499,-0.00221603,0.98952
5570.01,0.350757,0.280103,4,15,0,-5564.04,-0.0703499,1.21182,0.171117,0.131322,-0.0229286,0.0441023,-3.8404,-1.09119,3.08468,-4.85855,0.999433,3.05735,0.37408,-0.0252132,0.895153,-0.0703499,1.21182,0.171117,0.131322,-0.0229286,0.0441023,-6.8404,-1.09119,0.0846828,-7.85855,0.999433,0.0573526,0.37408,-0.0252132,0.895153
5570.29,0.988791,0.0706924,5,63,0,-5564.41,-0.0608202,1.21359,0.224304,0.127254,-0.0158216,0.0455134,-3.84128,-1.09765,3.08436,-4.8528,0.994941,3.04699,0.379497,-0.0263726,0.904717,-0.0608202,1.21359,0.224304,0.127254,-0.0158216,0.0455134,-6.84128,-1.09765,0.0843628,-7.8528,0.994941,0.0469872,0.379497,-0.0263726,0.904717
5567.6,0.951108,0.129719,5,63,0,-5562.14,-0.0917231,0.968131,0.0647789,0.188221,-0.00455749,-0.0823383,-3.74695,-1.04827,2.85596,-4.75649,1.01105,2.84211,0.367515,0.0434954,1.05871,-0.0917231,0.968131,0.0647789,0.188221,-0.00455749,-0.0823383,-6.74695,-1.04827,-0.14404,-7.75649,1.01105,-0.157892,0.367515,0.0434954,1.05871
5565.54,0.810691,0.210672,4,15,0,-5559.68,-0.0798133,1.09758,0.202958,0.180125,-0.0231104,-0.101279,-3.7733,-0.991787,2.86286,-4.79214,1.00598,2.82983,0.346229,0.00714598,1.06367,-0.0798133,1.09758,0.202958,0.180125,-0.0231104,-0.101279,-6.7733,-0.991787,-0.137144,-7.79214,1.00598,-0.170172,0.346229,0.00714598,1.06367
5560.5,0.71037,0.222182,4,15,0,-5554.07,-0.053054,1.17765,0.0460933,0.179284,0.0816344,-0.0820603,-3.75962,-0.787909,2.78599,-4.77279,1.11728,2.83779,0.330359,-0.118247,0.988932,-0.053054,1.17765,0.0460933,0.179284,0.0816344,-0.0820603,-6.75962,-0.787909,-0.214011,-7.77279,1.11728,-0.162206,0.330359,-0.118247,0.988932
5562.04,0.880681,0.173321,5,31,0,-5554.21,0.0160106,0.941831,0.070695,0.192412,-0.068479,-0.0515995,-3.7543,-1.12158,2.90428,-4.75456,0.924722,2.86616,0.42887,0.0472696,1.00658,0.0160106,0.941831,0.070695,0.192412,-0.068479,-0.0515995,-6.7543,-1.12158,-0.095715,-7.75456,0.924722,-0.133841,0.42887,0.0472696,1.00658
5562.43,0.338591,0.225729,5,31,0,-5551.65,-0.10642,1.13353,-0.0471512,0.102974,0.0438222,-0.043764,-3.82111,-0.951531,2.88862,-4.84102,1.08121,2.87255,0.33027,-0.0553227,0.957242,-0.10642,1.13353,-0.0471512,0.102974,0.0438222,-0.043764,-6.82111,-0.951531,-0.111384,-7.84102,1.08121,-0.127445,0.33027,-0.0553227,0.957242
5565.47,0.999998,0.0589689,7,127,0,-5559.94,-0.1246,1.0775,0.482372,0.12097,0.0217249,0.0297513,-3.85792,-0.994041,2.96313,-4.84522,1.06402,2.92612,0.41218,0.0152839,0.931486,-0.1246,1.0775,0.482372,0.12097,0.0217249,0.0297513,-6.85792,-0.994041,-0.0368655,-7.84522,1.06402,-0.0738815,0.41218,0.0152839,0.931486
5568.68,0.941838,0.109588,5,63,0,-5559.81,-0.187186,1.19547,0.163805,0.157708,-0.0175301,0.00702029,-3.75308,-1.0398,2.99834,-4.81025,0.970171,2.99238,0.409811,0.0201964,0.935158,-0.187186,1.19547,0.163805,0.157708,-0.0175301,0.00702029,-6.75308,-1.0398,-0.0016607,-7.81025,0.970171,-0.00762082,0.409811,0.0201964,0.935158
5567.36,0.93601,0.170266,5,31,0,-5559.41,-0.0399485,1.28251,0.00818556,0.164657,-0.0474545,-0.0759256,-3.73071,-1.05722,2.79098,-4.78194,0.942684,2.82445,0.377317,-0.0943263,0.855049,-0.0399485,1.28251,0.00818556,0.164657,-0.0474545,-0.0759256,-6.73071,-1.05722,-0.20902,-7.78194,0.942684,-0.175551,0.377317,-0.0943263,0.855049
5568.85,0.23852,0.258272,4,15,0,-5563.32,-0.145589,1.03012,0.228889,0.141446,-0.0138652,0.0405224,-3.78396,-1.03839,2.99499,-4.83455,0.994344,3.03566,0.358582,0.0718675,1.09328,-0.145589,1.03012,0.228889,0.141446,-0.0138652,0.0405224,-6.78396,-1.03839,-0.00500943,-7.83455,0.994344,0.0356609,0.358582,0.0718675,1.09328
5567.61,0.995669,0.0530342,6,63,0,-5562.48,-0.151484,1.0321,0.411698,0.110049,-0.0279285,0.039879,-3.82339,-1.06543,2.9392,-4.85753,0.968229,2.94539,0.347278,0.110338,1.16202,-0.151484,1.0321,0.411698,0.110049,-0.0279285,0.039879,-6.82339,-1.06543,-0.0607955,-7.85753,0.968229,-0.0546101,0.347278,0.110338,1.16202
5567.46,0.999594,0.0955675,6,63,0,-5564.34,-0.0239432,1.18538,0.0229016,0.117412,-0.0209559,0.0970942,-3.84451,-1.05953,3.12548,-4.88423,0.988228,3.1578,0.41583,-0.0675472,0.759995,-0.0239432,1.18538,0.0229016,0.117412,-0.0209559,0.0970942,-6.84451,-1.05953,0.125484,-7.88423,0.988228,0.157799,0.41583,-0.0675472,0.759995
5560.05,0.662898,0.172417,5,31,0,-5553.24,-0.232696,1.01296,0.478025,0.190983,-0.0561669,-0.00652983,-3.70866,-1.12441,3.01636,-4.77421,0.903445,2.9587,0.359792,0.141845,1.1919,-0.232696,1.01296,0.478025,0.190983,-0.0561669,-0.00652983,-6.70866,-1.12441,0.016364,-7.77421,0.903445,-0.0413025,0.359792,0.141845,1.1919
5561.2,0.989581,0.120594,6,63,0,-5551.95,0.0447152,1.12039,-0.0503206,0.0461888,-0.0388421,0.134456,-3.92878,-1.0583,3.15519,-4.95366,0.96529,3.14513,0.39773,-0.175432,0.780861,0.0447152,1.12039,-0.0503206,0.0461888,-0.0388421,0.134456,-6.92878,-1.0583,0.155193,-7.95366,0.96529,0.14513,0.39773,-0.175432,0.780861
5563,1,0.209174,5,31,0,-5551.88,-0.0985685,1.23345,0.0294976,0.179609,0.0273088,-0.0523256,-3.78368,-0.949484,2.97112,-4.72607,1.03482,2.77314,0.394827,0.129209,1.13045,-0.0985685,1.23345,0.0294976,0.179609,0.0273088,-0.0523256,-6.78368,-0.949484,-0.0288755,-7.72607,1.03482,-0.226857,0.394827,0.129209,1.13045
5563,0.0121358,0.369919,2,5,1,-5551.78,-0.0985685,1.23345,0.0294976,0.179609,0.0273088,-0.0523256,-3.78368,-0.949484,2.97112,-4.72607,1.03482,2.77314,0.394827,0.129209,1.13045,-0.0985685,1.23345,0.0294976,0.179609,0.0273088,-0.0523256,-6.78368,-0.949484,-0.0288755,-7.72607,1.03482,-0.226857,0.394827,0.129209,1.13045
