# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=18011996
# chain_id=2
# iter=600
# warmup=200
# save_warmup=1
# thin=1
# refresh=10
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=Simulations/simulation_2/chain_data_nngp_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa_beta_mu.1.1,alfa_beta_mu.1.2,alfa_beta_mu.1.3,alfa_beta_sigma.1.1,alfa_beta_sigma.1.2,alfa_beta_sigma.1.3,alfa_beta_lambda_1.1.1,alfa_beta_lambda_1.1.2,alfa_beta_lambda_1.1.3,alfa_beta_lambda_2.1.1,alfa_beta_lambda_2.1.2,alfa_beta_lambda_2.1.3,alfa_beta_theta.1.1,alfa_beta_theta.1.2,alfa_beta_theta.1.3,beta_mu.1.1,beta_mu.1.2,beta_mu.1.3,beta_sigma.1.1,beta_sigma.1.2,beta_sigma.1.3,beta_lambda_1.1.1,beta_lambda_1.1.2,beta_lambda_1.1.3,beta_lambda_2.1.1,beta_lambda_2.1.2,beta_lambda_2.1.3,beta_theta.1.1,beta_theta.1.2,beta_theta.1.3
5565.28,0.966731,0.114341,5,39,0,-5551.43,-0.173306,1.41272,0.135982,0.13354,-0.0038797,-0.00112805,-3.83989,-0.965047,2.94634,-4.85075,1.01468,2.96542,0.408105,0.0376855,0.92293,-0.173306,1.41272,0.135982,0.13354,-0.0038797,-0.00112805,-6.83989,-0.965047,-0.0536628,-7.85075,1.01468,-0.0345836,0.408105,0.0376855,0.92293
5567.88,1,0.114341,5,31,0,-5561.45,0.0248189,0.971185,0.0246329,0.160721,-0.0130057,0.0257593,-3.73003,-1.04853,2.9603,-4.76593,0.991931,2.95566,0.329794,-0.0369814,0.974807,0.0248189,0.971185,0.0246329,0.160721,-0.0130057,0.0257593,-6.73003,-1.04853,-0.039704,-7.76593,0.991931,-0.0443371,0.329794,-0.0369814,0.974807
5567.8,0.964765,0.114341,5,47,0,-5558.9,0.0802737,1.08241,-0.0793014,0.134219,0.0238638,-0.00821737,-3.77777,-0.958734,2.89625,-4.82376,1.06233,2.89723,0.363694,-0.0569205,1.00328,0.0802737,1.08241,-0.0793014,0.134219,0.0238638,-0.00821737,-6.77777,-0.958734,-0.103745,-7.82376,1.06233,-0.102774,0.363694,-0.0569205,1.00328
5565.25,0.964833,0.114341,5,31,0,-5560.18,-0.241214,1.13242,0.317799,0.173868,0.0238814,-0.0542521,-3.70565,-0.99963,2.86732,-4.76981,1.06946,2.78278,0.353839,0.023305,1.09785,-0.241214,1.13242,0.317799,0.173868,0.0238814,-0.0542521,-6.70565,-0.99963,-0.13268,-7.76981,1.06946,-0.217217,0.353839,0.023305,1.09785
5565.32,0.998573,0.114341,5,31,0,-5559.02,-0.292651,1.19513,0.353734,0.175444,0.0178716,-0.0784118,-3.76849,-0.983235,2.86442,-4.7321,1.04956,2.78029,0.291791,-0.0426327,1.05049,-0.292651,1.19513,0.353734,0.175444,0.0178716,-0.0784118,-6.76849,-0.983235,-0.135576,-7.7321,1.04956,-0.219711,0.291791,-0.0426327,1.05049
5561.05,0.979159,0.114341,6,63,0,-5555.37,-0.0781935,1.11894,-0.119117,0.072863,-0.0850889,0.230032,-3.91157,-1.16394,3.38995,-4.92633,0.861557,3.22942,0.284204,-0.0598496,1.03177,-0.0781935,1.11894,-0.119117,0.072863,-0.0850889,0.230032,-6.91157,-1.16394,0.389951,-7.92633,0.861557,0.229422,0.284204,-0.0598496,1.03177
5560.45,0.917733,0.114341,6,63,0,-5554.18,0.0227898,0.99579,0.113189,0.0807345,-0.0158559,0.188066,-3.92774,-1.04301,3.2562,-4.87508,0.956444,3.15271,0.495038,0.0684245,0.808159,0.0227898,0.99579,0.113189,0.0807345,-0.0158559,0.188066,-6.92774,-1.04301,0.256205,-7.87508,0.956444,0.152707,0.495038,0.0684245,0.808159
5568.09,0.951868,0.114341,5,31,0,-5555.85,0.0186054,1.14135,-0.164263,0.075861,-0.0220494,0.189786,-3.90517,-1.04563,3.25538,-4.91787,1.01613,3.19427,0.384752,-0.00613092,0.948823,0.0186054,1.14135,-0.164263,0.075861,-0.0220494,0.189786,-6.90517,-1.04563,0.255376,-7.91787,1.01613,0.194271,0.384752,-0.00613092,0.948823
5561.39,0.829691,0.114341,4,15,0,-5558.26,0.141041,1.14279,-0.230058,0.0398811,-0.0070363,0.172235,-4.00165,-1.05329,3.35419,-4.89157,1.04725,3.1062,0.385988,0.0387379,0.962562,0.141041,1.14279,-0.230058,0.0398811,-0.0070363,0.172235,-7.00165,-1.05329,0.354189,-7.89157,1.04725,0.106199,0.385988,0.0387379,0.962562
5562.03,0.955671,0.114341,6,63,0,-5553.11,-0.224178,1.12189,0.595726,0.0983701,0.0123259,0.0822215,-3.93878,-1.02188,3.19828,-4.88031,1.08669,2.98851,0.380005,-0.0980018,0.872752,-0.224178,1.12189,0.595726,0.0983701,0.0123259,0.0822215,-6.93878,-1.02188,0.198277,-7.88031,1.08669,-0.0114901,0.380005,-0.0980018,0.872752
5562.67,0.969628,0.114341,6,63,0,-5552.72,0.112434,1.13367,-0.284791,0.144759,0.00238559,0.0755102,-3.77911,-1.02838,3.1006,-4.75382,0.996431,2.91009,0.389257,0.0626014,1.03137,0.112434,1.13367,-0.284791,0.144759,0.00238559,0.0755102,-6.77911,-1.02838,0.100596,-7.75382,0.996431,-0.0899139,0.389257,0.0626014,1.03137
5561.06,0.971709,0.114341,5,63,0,-5552.45,-0.213486,1.09182,0.447009,0.118834,0.0204005,0.0161012,-3.75951,-1.0157,2.91484,-4.88356,1.05215,2.98578,0.428235,-0.0134067,0.948645,-0.213486,1.09182,0.447009,0.118834,0.0204005,0.0161012,-6.75951,-1.0157,-0.0851579,-7.88356,1.05215,-0.0142184,0.428235,-0.0134067,0.948645
5567.64,0.885078,0.114341,6,63,0,-5555.34,0.0563452,1.09423,-0.009428,0.147337,-0.0451315,0.0452008,-3.82076,-1.11496,3.13849,-4.76521,0.931249,2.89752,0.360973,-0.0535331,0.898339,0.0563452,1.09423,-0.009428,0.147337,-0.0451315,0.0452008,-6.82076,-1.11496,0.138493,-7.76521,0.931249,-0.102476,0.360973,-0.0535331,0.898339
5566.38,0.841865,0.114341,5,47,0,-5559.09,-0.0719084,1.02586,0.104511,0.0959708,-0.0232084,0.11266,-3.81502,-1.04918,3.00336,-4.88178,0.975388,3.13232,0.386562,0.1076,1.04344,-0.0719084,1.02586,0.104511,0.0959708,-0.0232084,0.11266,-6.81502,-1.04918,0.00336052,-7.88178,0.975388,0.132319,0.386562,0.1076,1.04344
5564.79,0.969318,0.114341,5,31,0,-5560.89,-0.0080925,0.831778,0.311627,0.0827259,-0.0250657,0.106001,-3.90468,-1.0601,3.17976,-4.83883,0.993099,2.96655,0.422427,0.0323126,0.929185,-0.0080925,0.831778,0.311627,0.0827259,-0.0250657,0.106001,-6.90468,-1.0601,0.17976,-7.83883,0.993099,-0.0334511,0.422427,0.0323126,0.929185
5566.96,0.964589,0.114341,5,31,0,-5561.62,-0.127391,1.44646,0.111826,0.133283,-0.00308578,0.039954,-3.83698,-1.04192,3.14408,-4.85066,1.00927,2.97983,0.345876,-0.0688848,0.948171,-0.127391,1.44646,0.111826,0.133283,-0.00308578,0.039954,-6.83698,-1.04192,0.144083,-7.85066,1.00927,-0.0201738,0.345876,-0.0688848,0.948171
5570.19,0.98332,0.114341,5,31,0,-5562.69,-0.150552,1.1639,0.207621,0.127168,-0.00548801,0.0343982,-3.82629,-1.0278,3.02923,-4.8658,1.00199,3.05303,0.432775,-0.00966712,0.840906,-0.150552,1.1639,0.207621,0.127168,-0.00548801,0.0343982,-6.82629,-1.0278,0.0292264,-7.8658,1.00199,0.0530321,0.432775,-0.00966712,0.840906
5565.38,0.928652,0.114341,5,63,0,-5559.11,-0.197889,1.07323,0.279799,0.107471,0.0764548,0.0367758,-3.90584,-0.910697,3.12015,-4.83415,1.1286,2.90526,0.358937,-0.132179,0.852215,-0.197889,1.07323,0.279799,0.107471,0.0764548,0.0367758,-6.90584,-0.910697,0.120151,-7.83415,1.1286,-0.0947365,0.358937,-0.132179,0.852215
5568.55,0.971119,0.114341,5,63,0,-5558.77,-0.0441876,1.24595,0.0947521,0.187558,-0.0111883,-0.0245004,-3.69568,-1.06388,2.86511,-4.79199,1.00923,2.99199,0.405504,0.0519302,0.965272,-0.0441876,1.24595,0.0947521,0.187558,-0.0111883,-0.0245004,-6.69568,-1.06388,-0.134889,-7.79199,1.00923,-0.00801472,0.405504,0.0519302,0.965272
5569.16,0.999517,0.114341,5,63,0,-5565.93,-0.112114,1.23549,0.0763339,0.197361,-0.0239335,-0.00622307,-3.70311,-1.0995,2.98548,-4.74215,0.975124,2.90971,0.406026,0.0510352,0.945575,-0.112114,1.23549,0.0763339,0.197361,-0.0239335,-0.00622307,-6.70311,-1.0995,-0.0145171,-7.74215,0.975124,-0.090292,0.406026,0.0510352,0.945575
5566.87,0.887172,0.114341,5,63,0,-5559.4,-0.145718,1.26218,0.240054,0.138643,-0.0496993,0.0728652,-3.76562,-1.15421,3.05323,-4.80711,0.928364,2.98298,0.291999,-0.0534026,0.976222,-0.145718,1.26218,0.240054,0.138643,-0.0496993,0.0728652,-6.76562,-1.15421,0.0532278,-7.80711,0.928364,-0.0170216,0.291999,-0.0534026,0.976222
5565.49,0.986802,0.114341,5,31,0,-5559.4,-0.326965,1.22058,0.407855,0.150821,-0.0846895,0.0813477,-3.77678,-1.2302,3.1306,-4.7901,0.872869,2.99118,0.37823,-0.0498254,0.852518,-0.326965,1.22058,0.407855,0.150821,-0.0846895,0.0813477,-6.77678,-1.2302,0.130602,-7.7901,0.872869,-0.00882259,0.37823,-0.0498254,0.852518
5561.03,0.953082,0.114341,6,63,0,-5553.69,-0.0338407,0.904769,0.111946,0.0757631,-0.111911,0.164496,-3.93488,-1.14288,3.33391,-4.91439,0.805241,3.12001,0.297629,-0.0440502,1.00559,-0.0338407,0.904769,0.111946,0.0757631,-0.111911,0.164496,-6.93488,-1.14288,0.333909,-7.91439,0.805241,0.120012,0.297629,-0.0440502,1.00559
5560.99,0.997699,0.114341,6,63,0,-5555.27,-0.137986,1.28938,0.110613,0.0815729,-0.0144651,0.226901,-3.88193,-1.06675,3.33419,-4.88809,0.917812,3.18618,0.451823,0.130791,0.929119,-0.137986,1.28938,0.110613,0.0815729,-0.0144651,0.226901,-6.88193,-1.06675,0.334193,-7.88809,0.917812,0.186185,0.451823,0.130791,0.929119
5565.84,0.928373,0.114341,5,31,0,-5553.93,0.0107478,1.22592,-0.104278,0.0652938,-0.042415,0.149714,-3.91627,-1.18151,3.21873,-4.89251,0.971727,3.08755,0.39946,0.0649253,0.986211,0.0107478,1.22592,-0.104278,0.0652938,-0.042415,0.149714,-6.91627,-1.18151,0.218727,-7.89251,0.971727,0.0875481,0.39946,0.0649253,0.986211
5563.09,0.926784,0.114341,6,63,0,-5557.89,-0.0356458,1.21452,-0.207216,0.105054,-0.0363306,0.150033,-3.8779,-1.09133,3.3023,-4.88649,1.02955,3.14296,0.429833,0.0777609,0.963684,-0.0356458,1.21452,-0.207216,0.105054,-0.0363306,0.150033,-6.8779,-1.09133,0.302296,-7.88649,1.02955,0.142963,0.429833,0.0777609,0.963684
5559.97,0.985497,0.114341,5,63,0,-5551.6,-0.0825558,1.06534,0.475033,0.103148,-0.0447737,-0.0322641,-3.88693,-0.986115,2.91691,-4.84728,0.895264,2.85114,0.341816,-0.0425638,1.01953,-0.0825558,1.06534,0.475033,0.103148,-0.0447737,-0.0322641,-6.88693,-0.986115,-0.0830912,-7.84728,0.895264,-0.148857,0.341816,-0.0425638,1.01953
5563.55,0.997682,0.114341,5,31,0,-5555.04,-0.219307,1.03239,0.138788,0.175987,-0.00275154,0.0276614,-3.73499,-1.0329,3.0027,-4.7702,1.10167,2.94247,0.351006,-0.0103812,1.00386,-0.219307,1.03239,0.138788,0.175987,-0.00275154,0.0276614,-6.73499,-1.0329,0.00269877,-7.7702,1.10167,-0.0575266,0.351006,-0.0103812,1.00386
5561.32,0.971205,0.114341,5,31,0,-5555.87,-0.115044,1.16424,-0.0208194,0.131229,-0.078168,-0.0713466,-3.77485,-1.13779,2.86023,-4.84043,0.891202,2.75415,0.366878,-0.0694129,0.840225,-0.115044,1.16424,-0.0208194,0.131229,-0.078168,-0.0713466,-6.77485,-1.13779,-0.13977,-7.84043,0.891202,-0.24585,0.366878,-0.0694129,0.840225
5565.55,1,0.114341,5,31,0,-5557.26,0.0480424,1.15871,0.171231,0.159191,-0.027739,0.0165835,-3.74893,-1.07046,2.97027,-4.78435,0.960776,2.88501,0.440085,0.0164567,0.836934,0.0480424,1.15871,0.171231,0.159191,-0.027739,0.0165835,-6.74893,-1.07046,-0.02973,-7.78435,0.960776,-0.114987,0.440085,0.0164567,0.836934
5564.45,0.967534,0.114341,5,31,0,-5560.01,-0.127298,1.09871,-0.0892498,0.163506,-0.0434419,-0.023746,-3.78157,-1.05112,2.9695,-4.83523,0.990246,2.95825,0.415896,-0.0241017,0.884999,-0.127298,1.09871,-0.0892498,0.163506,-0.0434419,-0.023746,-6.78157,-1.05112,-0.0304991,-7.83523,0.990246,-0.0417455,0.415896,-0.0241017,0.884999
5562.64,0.823725,0.114341,5,63,0,-5551.95,0.0954023,1.07905,0.10054,0.15127,0.0869935,0.0174698,-3.73002,-0.924022,2.87543,-4.77058,1.16149,2.92328,0.321295,-0.0191613,1.03344,0.0954023,1.07905,0.10054,0.15127,0.0869935,0.0174698,-6.73002,-0.924022,-0.124569,-7.77058,1.16149,-0.0767203,0.321295,-0.0191613,1.03344
5564.65,0.999899,0.114341,5,31,0,-5559.59,0.088194,1.05832,0.0876516,0.158132,0.0842809,0.00406678,-3.747,-0.912934,2.84201,-4.77018,1.15402,2.91026,0.329367,-0.0179303,1.01045,0.088194,1.05832,0.0876516,0.158132,0.0842809,0.00406678,-6.747,-0.912934,-0.157987,-7.77018,1.15402,-0.0897371,0.329367,-0.0179303,1.01045
5566.03,0.790692,0.114341,5,63,0,-5557.57,-0.13517,1.3038,0.440022,0.0851652,-0.0454634,0.0494787,-3.88083,-1.11619,3.06772,-4.87775,0.974947,3.00791,0.391942,0.039169,0.938479,-0.13517,1.3038,0.440022,0.0851652,-0.0454634,0.0494787,-6.88083,-1.11619,0.0677184,-7.87775,0.974947,0.00791479,0.391942,0.039169,0.938479
5565.01,0.995948,0.114341,5,31,0,-5560.29,-0.31589,1.16389,0.209182,0.132827,-0.0355432,0.106405,-3.80877,-1.09124,3.11783,-4.83728,0.936504,3.13705,0.411712,0.0269283,0.852019,-0.31589,1.16389,0.209182,0.132827,-0.0355432,0.106405,-6.80877,-1.09124,0.117828,-7.83728,0.936504,0.137047,0.411712,0.0269283,0.852019
5566.72,0.989733,0.114341,5,31,0,-5559.3,-0.149281,1.27893,0.490744,0.139066,-0.0120039,0.0652584,-3.81455,-1.07836,3.10997,-4.80484,1.02801,3.03411,0.366043,-0.071082,0.840348,-0.149281,1.27893,0.490744,0.139066,-0.0120039,0.0652584,-6.81455,-1.07836,0.109967,-7.80484,1.02801,0.0341095,0.366043,-0.071082,0.840348
5566.74,0.980917,0.114341,6,63,0,-5560.36,-0.0726359,1.20839,0.00433673,0.132178,-0.00801584,0.099032,-3.7866,-1.0074,3.10074,-4.82165,0.973368,3.00426,0.317789,-0.00650528,1.07656,-0.0726359,1.20839,0.00433673,0.132178,-0.00801584,0.099032,-6.7866,-1.0074,0.100739,-7.82165,0.973368,0.00425567,0.317789,-0.00650528,1.07656
5562.11,0.859782,0.114341,5,31,0,-5556.07,-0.1586,1.04921,0.432449,0.126862,-0.0363434,-0.0824038,-3.81766,-1.0505,2.78553,-4.81446,1.00075,2.69807,0.406206,0.0827369,1.12374,-0.1586,1.04921,0.432449,0.126862,-0.0363434,-0.0824038,-6.81766,-1.0505,-0.214468,-7.81446,1.00075,-0.301934,0.406206,0.0827369,1.12374
5567.67,0.984399,0.114341,4,31,0,-5552.56,-0.0754056,1.04395,0.19354,0.15988,0.00860983,-0.0022803,-3.78078,-1.06944,3.01251,-4.78405,1.01221,2.89087,0.344774,0.112153,1.10702,-0.0754056,1.04395,0.19354,0.15988,0.00860983,-0.0022803,-6.78078,-1.06944,0.0125117,-7.78405,1.01221,-0.109133,0.344774,0.112153,1.10702
5565.78,0.911277,0.114341,6,63,0,-5556.79,-0.28403,1.34522,0.308917,0.0935255,-0.097003,0.119186,-3.86427,-1.18406,3.21887,-4.88636,0.887079,3.08266,0.408193,-0.0975036,0.774321,-0.28403,1.34522,0.308917,0.0935255,-0.097003,0.119186,-6.86427,-1.18406,0.218865,-7.88636,0.887079,0.0826576,0.408193,-0.0975036,0.774321
5565.41,0.877601,0.114341,5,31,0,-5554.6,0.0668502,0.878051,-0.0721565,0.0721415,0.0127482,0.133088,-3.90328,-1.0161,3.18008,-4.9272,1.04121,3.09912,0.371242,0.017884,1.06094,0.0668502,0.878051,-0.0721565,0.0721415,0.0127482,0.133088,-6.90328,-1.0161,0.180083,-7.9272,1.04121,0.0991223,0.371242,0.017884,1.06094
5563.93,0.961444,0.114341,5,31,0,-5555.44,-0.142858,1.30441,0.303597,0.0610222,-0.00283646,0.0842202,-3.97374,-0.937974,3.19313,-4.92262,0.963961,2.96467,0.345894,-0.00820597,1.03139,-0.142858,1.30441,0.303597,0.0610222,-0.00283646,0.0842202,-6.97374,-0.937974,0.193133,-7.92262,0.963961,-0.0353305,0.345894,-0.00820597,1.03139
5568.75,0.949765,0.114341,5,31,0,-5559.24,-0.0289738,1.15531,-0.15624,0.10291,-0.000927314,0.0406951,-3.87219,-1.07125,3.05934,-4.86522,1.05733,2.97423,0.359127,-0.0154048,0.979929,-0.0289738,1.15531,-0.15624,0.10291,-0.000927314,0.0406951,-6.87219,-1.07125,0.059344,-7.86522,1.05733,-0.0257684,0.359127,-0.0154048,0.979929
5565.17,0.62816,0.114341,4,31,0,-5558.13,-0.20327,1.26946,0.445617,0.152172,-0.000857607,0.0458554,-3.78845,-0.986957,2.99444,-4.81974,0.981982,2.97042,0.372993,-0.0238956,0.885572,-0.20327,1.26946,0.445617,0.152172,-0.000857607,0.0458554,-6.78845,-0.986957,-0.00556299,-7.81974,0.981982,-0.0295762,0.372993,-0.0238956,0.885572
5567.04,0.903082,0.114341,4,31,0,-5559.35,-0.27142,1.20575,0.461264,0.143229,0.00506425,0.0340678,-3.80676,-0.973911,3.04086,-4.82005,0.966757,2.94445,0.386043,-0.0728513,0.847746,-0.27142,1.20575,0.461264,0.143229,0.00506425,0.0340678,-6.80676,-0.973911,0.0408644,-7.82005,0.966757,-0.0555475,0.386043,-0.0728513,0.847746
5570.31,0.988513,0.114341,5,31,0,-5562.94,-0.0304891,0.945387,0.167615,0.1252,-0.0345319,0.0456983,-3.81651,-1.09735,3.03481,-4.84025,1.00299,3.00964,0.408326,-0.0215711,0.875084,-0.0304891,0.945387,0.167615,0.1252,-0.0345319,0.0456983,-6.81651,-1.09735,0.0348093,-7.84025,1.00299,0.00963804,0.408326,-0.0215711,0.875084
5568.47,0.925331,0.114341,5,63,0,-5562.62,0.0370346,0.934676,0.0691582,0.109525,-0.0702526,0.154477,-3.85848,-1.14572,3.26073,-4.8547,0.903052,3.14981,0.341235,-0.0524496,0.904582,0.0370346,0.934676,0.0691582,0.109525,-0.0702526,0.154477,-6.85848,-1.14572,0.260728,-7.8547,0.903052,0.149809,0.341235,-0.0524496,0.904582
5565.19,0.820737,0.114341,6,127,0,-5561.71,-0.206028,0.869996,0.483127,0.172242,0.0317555,-0.0355434,-3.74991,-0.952111,2.96741,-4.77898,1.06224,2.89005,0.335045,-0.0650006,0.975932,-0.206028,0.869996,0.483127,0.172242,0.0317555,-0.0355434,-6.74991,-0.952111,-0.0325916,-7.77898,1.06224,-0.109955,0.335045,-0.0650006,0.975932
5564.11,0.953621,0.114341,6,63,0,-5559.94,-0.0635106,1.43279,-0.116242,0.170495,-0.089677,-0.00826096,-3.71382,-1.15774,2.88981,-4.77514,0.866099,2.82985,0.382998,0.0342059,0.955858,-0.0635106,1.43279,-0.116242,0.170495,-0.089677,-0.00826096,-6.71382,-1.15774,-0.110189,-7.77514,0.866099,-0.170151,0.382998,0.0342059,0.955858
5566.87,1,0.114341,5,31,0,-5561.57,-0.0698778,1.31321,-0.0766379,0.199226,-0.0857532,-0.00987092,-3.71477,-1.2064,3.03261,-4.7653,0.919096,2.97084,0.410825,0.0707945,0.94903,-0.0698778,1.31321,-0.0766379,0.199226,-0.0857532,-0.00987092,-6.71477,-1.2064,0.0326138,-7.7653,0.919096,-0.029159,0.410825,0.0707945,0.94903
5569.13,0.926258,0.114341,5,63,0,-5559.29,-0.061133,1.40782,-0.0721843,0.100707,-0.0405618,0.106466,-3.84645,-1.10254,3.12896,-4.84935,0.964987,3.02475,0.364548,0.0358333,0.994094,-0.061133,1.40782,-0.0721843,0.100707,-0.0405618,0.106466,-6.84645,-1.10254,0.128958,-7.84935,0.964987,0.0247477,0.364548,0.0358333,0.994094
5570.15,0.922399,0.114341,4,31,0,-5563.28,0.0246376,1.10947,0.0604628,0.116468,-0.0271858,0.0361893,-3.81902,-1.11988,3.04959,-4.85111,0.980296,2.99365,0.372023,-0.0180688,0.909884,0.0246376,1.10947,0.0604628,0.116468,-0.0271858,0.0361893,-6.81902,-1.11988,0.0495932,-7.85111,0.980296,-0.00635288,0.372023,-0.0180688,0.909884
5568.81,0.941375,0.114341,5,63,0,-5563.82,-0.173085,1.17489,0.35019,0.161737,-0.0518899,-0.0310823,-3.73596,-1.13247,2.8857,-4.78432,0.925407,2.90793,0.376085,-0.0183186,0.951526,-0.173085,1.17489,0.35019,0.161737,-0.0518899,-0.0310823,-6.73596,-1.13247,-0.114299,-7.78432,0.925407,-0.0920716,0.376085,-0.0183186,0.951526
5568.13,0.951042,0.114341,5,63,0,-5562.51,-0.261462,0.996504,0.530091,0.15697,-0.0619773,0.0296988,-3.7675,-1.13736,3.03855,-4.81565,0.927177,2.98305,0.418765,0.00273817,0.845604,-0.261462,0.996504,0.530091,0.15697,-0.0619773,0.0296988,-6.7675,-1.13736,0.0385457,-7.81565,0.927177,-0.0169504,0.418765,0.00273817,0.845604
5567,0.894475,0.114341,4,15,0,-5562.26,-0.258027,0.993436,0.504582,0.156062,-0.0583423,0.0101532,-3.76926,-1.13658,3.04685,-4.81413,0.928667,2.99082,0.412056,0.0096901,0.836692,-0.258027,0.993436,0.504582,0.156062,-0.0583423,0.0101532,-6.76926,-1.13658,0.0468538,-7.81413,0.928667,-0.00917595,0.412056,0.0096901,0.836692
5565.3,0.986182,0.114341,5,31,0,-5556.5,-0.220081,1.22813,0.107468,0.138692,-0.122208,0.0529031,-3.77246,-1.23323,3.00996,-4.80447,0.832671,2.91483,0.319949,0.0237139,1.08564,-0.220081,1.22813,0.107468,0.138692,-0.122208,0.0529031,-6.77246,-1.23323,0.00995523,-7.80447,0.832671,-0.0851726,0.319949,0.0237139,1.08564
5563.7,0.997573,0.114341,5,63,0,-5556.72,0.103186,1.12248,0.0379528,0.091673,-0.0450492,0.153178,-3.85029,-1.11315,3.21432,-4.84289,0.963935,3.01627,0.341441,0.130466,1.19133,0.103186,1.12248,0.0379528,0.091673,-0.0450492,0.153178,-6.85029,-1.11315,0.214324,-7.84289,0.963935,0.0162689,0.341441,0.130466,1.19133
5562.56,0.808188,0.114341,5,63,0,-5553.06,-0.303145,1.1389,0.43683,0.104946,-0.106546,0.0475145,-3.80524,-1.14201,3.02034,-4.87391,0.879292,3.00106,0.423245,-0.0845987,0.804528,-0.303145,1.1389,0.43683,0.104946,-0.106546,0.0475145,-6.80524,-1.14201,0.0203443,-7.87391,0.879292,0.00105542,0.423245,-0.0845987,0.804528
5556.75,0.937724,0.114341,5,31,0,-5552.28,0.195937,1.07841,-0.687979,0.128413,-0.0682894,0.142432,-3.80169,-1.22526,3.3086,-4.83065,0.899771,3.12411,0.34242,0.0876157,1.07721,0.195937,1.07841,-0.687979,0.128413,-0.0682894,0.142432,-6.80169,-1.22526,0.308602,-7.83065,0.899771,0.12411,0.34242,0.0876157,1.07721
5564.81,0.833776,0.114341,5,31,0,-5548.36,-0.139869,1.26208,0.326653,0.108366,-0.126288,0.0624062,-3.84911,-1.27073,3.13036,-4.85776,0.882027,3.06541,0.358393,-0.0299213,0.914246,-0.139869,1.26208,0.326653,0.108366,-0.126288,0.0624062,-6.84911,-1.27073,0.130358,-7.85776,0.882027,0.0654058,0.358393,-0.0299213,0.914246
5563.46,0.999742,0.114341,5,31,0,-5558.22,-0.18592,0.879041,0.39468,0.117955,-0.082318,0.130788,-3.80405,-1.13192,3.13716,-4.87865,0.836089,3.08905,0.40965,0.003191,0.885403,-0.18592,0.879041,0.39468,0.117955,-0.082318,0.130788,-6.80405,-1.13192,0.137163,-7.87865,0.836089,0.0890521,0.40965,0.003191,0.885403
5562.78,0.9897,0.114341,5,63,0,-5555.22,-0.0915867,1.36572,0.169758,0.0776256,-0.000294738,0.0438608,-3.90956,-1.04495,3.11791,-4.87187,1.07019,2.90266,0.384814,-0.123805,0.8697,-0.0915867,1.36572,0.169758,0.0776256,-0.000294738,0.0438608,-6.90956,-1.04495,0.117909,-7.87187,1.07019,-0.0973396,0.384814,-0.123805,0.8697
5564.66,0.988938,0.114341,6,95,0,-5556.51,-0.0822119,1.22119,0.00694547,0.156573,-0.0528013,0.0321525,-3.82891,-1.07292,3.14892,-4.7662,0.922113,2.85932,0.400722,0.0752318,1.04808,-0.0822119,1.22119,0.00694547,0.156573,-0.0528013,0.0321525,-6.82891,-1.07292,0.148924,-7.7662,0.922113,-0.140676,0.400722,0.0752318,1.04808
5565.84,0.871241,0.114341,5,63,0,-5557.18,-0.0385862,1.18909,0.174423,0.170162,-0.0262098,0.00921921,-3.78496,-1.16054,3.10522,-4.76259,0.998033,2.89997,0.342836,0.0718793,1.05527,-0.0385862,1.18909,0.174423,0.170162,-0.0262098,0.00921921,-6.78496,-1.16054,0.105222,-7.76259,0.998033,-0.100028,0.342836,0.0718793,1.05527
5559.21,0.829562,0.114341,4,15,0,-5554.46,-0.0265579,1.1119,0.283818,0.166055,-0.0369353,0.0467175,-3.80325,-1.14554,3.05607,-4.71977,1.02725,2.8968,0.374536,0.0532407,1.07452,-0.0265579,1.1119,0.283818,0.166055,-0.0369353,0.0467175,-6.80325,-1.14554,0.0560724,-7.71977,1.02725,-0.103199,0.374536,0.0532407,1.07452
5560.79,0.968211,0.114341,3,7,0,-5555.9,-0.027908,1.10876,0.290482,0.174699,-0.0370323,0.0338863,-3.79373,-1.13883,3.04238,-4.71599,1.02035,2.88911,0.366525,0.0678343,1.06519,-0.027908,1.10876,0.290482,0.174699,-0.0370323,0.0338863,-6.79373,-1.13883,0.0423787,-7.71599,1.02035,-0.110892,0.366525,0.0678343,1.06519
5562.69,0.987769,0.114341,5,63,0,-5553.72,-0.052279,1.19414,0.19066,0.187094,-0.0172463,0.0353301,-3.79107,-1.1116,3.21532,-4.73083,1.01347,2.86906,0.365633,0.044257,1.07963,-0.052279,1.19414,0.19066,0.187094,-0.0172463,0.0353301,-6.79107,-1.1116,0.215325,-7.73083,1.01347,-0.130939,0.365633,0.044257,1.07963
